eid source target dir capacity speed_kmh highway cost_time_m dist_km
27047 10890 6021 0 1900 48.2802 secondary 1.35953544465 0.841521066346
27048 10890 10917 0 1900 48.2802 secondary 12.0318640096 7.44744616352
27049 10917 10890 0 1900 48.2802 secondary 12.0318640096 7.44744616352
27050 10917 10918 0 1900 48.2802 secondary 0.03622801583 0.0224243057676
27051 10918 10917 0 1900 48.2802 secondary 0.03622801583 0.0224243057676
27052 10918 14897 0 1900 48.2802 secondary 12.4942295155 7.73363974171
27053 14897 10918 0 1900 48.2802 secondary 12.4942295155 7.73363974171
27054 14897 14895 0 1900 48.2802 secondary 0.01946927452 0.012051031637
27055 14895 14897 0 1900 48.2802 secondary 0.01946927452 0.012051031637
27056 14895 14952 0 1900 48.2802 secondary 6.45399197169 3.9948720922
27057 14952 14895 0 1900 48.2802 secondary 6.45399197169 3.9948720922
27058 14952 14960 0 1900 48.2802 secondary 1.7062881693 1.05615300091
27059 14960 14952 0 1900 48.2802 secondary 1.7062881693 1.05615300091
27060 2089 31970 1 6900 96.5604 motorway 0.423870061817 0.524731573296
27061 7047 7049 1 8100 64.3736 motorway_link 0.203259996065 0.167750995932
27062 19434 19439 1 5400 64.3736 primary 0.0210239449127 0.017351115644
27063 19439 19500 1 5400 64.3736 primary 0.06855388381 0.0565776960876
27064 19500 19727 1 5400 64.3736 primary 0.653769554638 0.539557689775
27065 9299 12116 0 8100 64.3736 motorway_link 0.433108786278 0.35744579185
27066 12116 9299 0 8100 64.3736 motorway_link 0.433108786278 0.35744579185
27067 7035 7036 1 8100 64.3736 motorway_link 0.234246071618 0.193323883538
27068 26727 33940 1 950 32.1868 tertiary 1.20373338499 0.496722124564
27069 11269 11270 1 950 32.1868 tertiary 1.5347728938 0.633326002284
27070 33942 11272 1 950 32.1868 tertiary 1.19282932637 0.492222550795
27071 5539 33945 1 950 32.1868 tertiary 1.51307126111 0.624370795731
27072 26939 11277 1 950 32.1868 tertiary 0.40906490931 0.168801159269
27073 11277 33940 1 950 32.1868 tertiary 0.0398214683805 0.0164323799804
27074 33940 11276 1 950 32.1868 tertiary 1.08593355134 0.448111872185
27075 11277 33954 1 950 32.1868 tertiary 0.273350174952 0.112798300143
27076 33954 33945 1 950 32.1868 tertiary 0.0350546012607 0.014465326152
27077 33945 33952 1 950 32.1868 tertiary 0.895560477985 0.369554179395
27078 33954 5639 1 950 32.1868 tertiary 0.407653651403 0.168218801884
27079 5639 11272 1 950 32.1868 tertiary 0.0355891764851 0.0146859193037
27080 11272 33956 1 950 32.1868 tertiary 1.06999764283 0.441535899104
27081 5639 26939 1 950 32.1868 tertiary 0.274439078362 0.113247637531
27082 26939 11270 1 950 32.1868 tertiary 0.0332478066891 0.0137197500556
27083 11270 11282 1 950 32.1868 tertiary 0.885173408484 0.365267941849
27084 1391 1393 1 950 32.1868 tertiary 0.728172133668 0.300481164512
27085 1393 1392 1 950 32.1868 tertiary 0.448545663627 0.185092943154
27086 9301 9302 0 950 32.1868 tertiary_link 0.0385171592239 0.0158941551347
27087 9302 9301 0 950 32.1868 tertiary_link 0.0385171592239 0.0158941551347
27088 11287 11312 1 950 32.1868 tertiary 0.949776882607 0.39192664827
27089 11312 33965 1 950 32.1868 tertiary 0.585209537718 0.241487466008
27090 11289 11299 1 950 32.1868 tertiary 0.911438340841 0.376106199859
27091 11299 5651 1 950 32.1868 tertiary 0.174194560453 0.0718816086971
27092 5651 11284 1 950 32.1868 tertiary 0.0380649692118 0.0157075583465
27093 11284 11290 1 950 32.1868 tertiary 0.411140308774 0.169657575518
27094 11291 11311 1 950 32.1868 tertiary 0.712753830298 0.294118781859
27095 11311 11287 1 950 32.1868 tertiary 0.177358445795 0.0731871900398
27096 11287 11290 1 950 32.1868 tertiary 0.0341860543928 0.0141069191735
27097 11290 11292 1 950 32.1868 tertiary 0.282016352183 0.116374409288
27098 33973 11308 1 950 32.1868 tertiary 0.870784558288 0.359330364368
27099 11308 11294 1 950 32.1868 tertiary 0.335688576312 0.138522321385
27100 11295 11307 1 950 32.1868 tertiary 0.890841833726 0.367607024792
27101 11307 33973 1 950 32.1868 tertiary 0.182520715503 0.0753174072534
27102 33973 11292 1 950 32.1868 tertiary 0.030433080407 0.0125582496467
27103 11292 11296 1 950 32.1868 tertiary 0.40752610032 0.168166167766
27104 33975 11298 1 950 32.1868 tertiary 1.51090897139 0.623478524106
27105 25274 14776 1 5400 64.3736 primary 0.190205691983 0.1569772453
27106 14776 25275 1 5400 64.3736 primary 0.0277202102485 0.0228775605956
27107 25275 10594 1 5400 64.3736 primary 0.359617710535 0.296793418601
27108 10594 7108 1 5400 64.3736 primary 0.155275968143 0.128149654652
27109 23208 12078 1 950 32.1868 tertiary 1.18210757555 0.487798206573
27110 12078 12092 1 950 32.1868 tertiary 0.563940610333 0.232710815855
27111 12092 12094 1 950 32.1868 tertiary 0.880705651207 0.36342431608
27112 12094 10521 1 950 32.1868 tertiary 0.172275701691 0.0710897891692
27113 10521 10522 1 950 32.1868 tertiary 0.0382349966519 0.0157777203876
27114 10522 12096 1 950 32.1868 tertiary 0.657644303269 0.271377764878
27115 12096 23210 1 950 32.1868 tertiary 0.449616743243 0.185534925531
27116 23210 4116 1 950 32.1868 tertiary 0.0519499534515 0.0214372148943
27117 4116 9466 1 950 32.1868 tertiary 0.199373475584 0.0822717203068
27118 9466 9470 1 950 32.1868 tertiary 0.242642995281 0.100126943084
27119 9470 1013 1 950 32.1868 tertiary 0.469252131943 0.193637493851
27120 1013 9476 1 950 32.1868 tertiary 0.077080855008 0.0318075136407
27121 9476 1014 1 950 32.1868 tertiary 0.816380120818 0.336880303497
27122 1014 1015 1 950 32.1868 tertiary 0.0417936228882 0.0172461920664
27123 1015 1009 1 950 32.1868 tertiary 0.0706532569695 0.0291551570696
27124 23208 3530 1 5400 64.3736 primary 0.0163762054703 0.0135153243649
27125 3530 29966 1 5400 64.3736 primary 0.102507964219 0.0846000857111
27126 29966 29968 1 5400 64.3736 primary 0.36492423665 0.30117290821
27127 7557 106 1 950 32.1868 tertiary 2.65113948148 1.09399610593
27128 11317 11319 1 950 32.1868 tertiary 0.88256759225 0.364192648439
27129 11319 11322 1 950 32.1868 tertiary 0.0302288110373 0.0124739576294
27130 11322 11342 1 950 32.1868 tertiary 0.506812782465 0.209136944444
27131 11342 11318 1 950 32.1868 tertiary 0.697871433291 0.287977541654
27132 11319 11320 1 950 32.1868 tertiary 1.98720156189 0.820021272208
27133 11321 11323 1 950 32.1868 tertiary 0.420042781537 0.173331192318
27134 11323 11326 1 950 32.1868 tertiary 0.028675188012 0.0118328530962
27135 11326 7018 1 950 32.1868 tertiary 0.176606980863 0.0728770970724
27136 7018 33978 1 950 32.1868 tertiary 0.179203030219 0.0739483601673
27137 33978 11429 1 950 32.1868 tertiary 1.01820836125 0.420164985667
27138 11429 11322 1 950 32.1868 tertiary 0.164154499065 0.0677385644935
27139 11323 11327 1 950 32.1868 tertiary 0.294609791751 0.121571108271
27140 11327 11330 1 950 32.1868 tertiary 0.0373750320712 0.0154228549009
27141 11330 11324 1 950 32.1868 tertiary 0.864964688521 0.356928787647
27142 11325 21548 1 950 32.1868 tertiary 0.18097622681 0.0746800720139
27143 21548 11344 1 950 32.1868 tertiary 0.17879306289 0.0737791866235
27144 11344 7089 1 950 32.1868 tertiary 0.529913507978 0.218669488444
27145 7089 11326 1 950 32.1868 tertiary 0.307409774139 0.126853037414
27146 11327 6170 1 950 32.1868 tertiary 0.415517060773 0.171463647842
27147 6170 34035 1 950 32.1868 tertiary 0.0316259585603 0.013050492346
27148 34035 34041 1 950 32.1868 tertiary 0.181033446652 0.0747036838552
27149 34041 11337 1 950 32.1868 tertiary 0.471157482867 0.194423739353
27150 11337 11328 1 950 32.1868 tertiary 0.416145083799 0.171722802349
27151 11329 11330 1 950 32.1868 tertiary 1.51519067405 0.625245374197
27152 6170 11321 1 950 32.1868 tertiary 0.289397147523 0.119420103947
27153 11321 11320 1 950 32.1868 tertiary 0.0398697884213 0.0164523193072
27154 11320 11332 1 950 32.1868 tertiary 0.881696581643 0.363833224795
27155 11333 11341 1 950 32.1868 tertiary 0.320833435955 0.132392328672
27156 11341 34035 1 950 32.1868 tertiary 0.889878250013 0.367209400738
27157 7417 30781 1 1900 48.2802 primary_link 0.144487004378 0.0894341213945
27158 7936 30780 1 8100 64.3736 motorway_link 0.141853620925 0.117072157077
27159 27348 19338 1 5400 64.3736 primary 0.0866619910949 0.0715223634609
27160 19338 20695 1 5400 64.3736 primary 0.786926953846 0.64945283277
27161 20695 20696 1 5400 64.3736 primary 0.0530863102437 0.0438122679629
27162 20696 23648 1 1900 48.2802 secondary 0.0731101605986 0.045253502253
27163 23648 4344 1 1900 48.2802 secondary 1.17178132037 0.725305596201
27164 20705 13730 0 1900 48.2802 secondary 0.0561102114929 0.0347309260631
27165 13730 20705 0 1900 48.2802 secondary 0.0561102114929 0.0347309260631
27166 13730 4307 0 1900 48.2802 secondary 0.076535738108 0.0473738556795
27167 4307 13730 0 1900 48.2802 secondary 0.076535738108 0.0473738556795
27168 4307 20702 0 1900 48.2802 secondary 0.116023628492 0.0718159485682
27169 20702 4307 0 1900 48.2802 secondary 0.116023628492 0.0718159485682
27170 20702 20705 0 1900 48.2802 secondary 0.0281383321757 0.0174169782706
27171 20705 20702 0 1900 48.2802 secondary 0.0281383321757 0.0174169782706
27172 20695 23648 1 1900 48.2802 primary_link 0.102375947769 0.0633683491474
27173 20705 25613 1 1900 48.2802 secondary 1.03930330209 0.643304760071
27174 25613 13730 1 1900 48.2802 secondary 1.02508269808 0.634502534355
27175 34380 11440 1 950 32.1868 tertiary 0.536714077651 0.221475752238
27176 11440 34358 1 950 32.1868 tertiary 0.558103389161 0.230302079055
27177 34358 11443 1 950 32.1868 tertiary 1.47934255262 0.610452600932
27178 808 25130 1 950 32.1868 tertiary 2.14498004426 0.885128765238
27179 25130 25129 1 950 32.1868 tertiary 0.0295349920171 0.0121876523212
27180 25129 11445 1 950 32.1868 tertiary 0.39949476682 0.164852027701
27181 11446 15653 1 950 32.1868 tertiary 0.547245349245 0.225821494962
27182 15653 11462 1 950 32.1868 tertiary 0.168323115045 0.069458749222
27183 11462 7291 1 950 32.1868 tertiary 0.176083794617 0.0726612035971
27184 7291 11453 1 950 32.1868 tertiary 0.0341948541559 0.014110550407
27185 11453 34398 1 950 32.1868 tertiary 0.29715413861 0.122621036264
27186 34402 7602 1 950 32.1868 tertiary 0.836700992768 0.345265737359
27187 7602 115 1 950 32.1868 tertiary 0.179948737248 0.0742560771291
27188 115 11449 1 950 32.1868 tertiary 0.206695985642 0.0852933634701
27189 7291 11465 1 950 32.1868 tertiary 0.909595594264 0.375345788121
27190 11465 11451 1 950 32.1868 tertiary 0.604273303899 0.249354153563
27191 11452 11470 1 950 32.1868 tertiary 0.883571993219 0.364607115786
27192 11470 11454 1 950 32.1868 tertiary 0.186716325432 0.0770487310695
27193 11454 11457 1 950 32.1868 tertiary 0.0294968116003 0.0121718971233
27194 11457 11453 1 950 32.1868 tertiary 0.414181568729 0.170912555338
27195 11454 11468 1 950 32.1868 tertiary 0.860016365188 0.35488685568
27196 11468 11455 1 950 32.1868 tertiary 0.342890164856 0.141494066131
27197 11456 15656 1 950 32.1868 tertiary 0.540764982786 0.223147363435
27198 15656 11481 1 950 32.1868 tertiary 0.161910761899 0.0668126834754
27199 11481 11488 1 950 32.1868 tertiary 0.169282956659 0.0698548290949
27200 11488 11487 1 950 32.1868 tertiary 0.0380715266051 0.0157102642632
27201 11487 11457 1 950 32.1868 tertiary 0.293122633122 0.120957430356
27202 11458 11472 1 950 32.1868 tertiary 0.174946872435 0.0721920512012
27203 11472 11475 1 950 32.1868 tertiary 0.787153495542 0.324819899107
27204 11475 7515 1 950 32.1868 tertiary 0.354174996352 0.146150766315
27205 7515 11459 1 950 32.1868 tertiary 1.76902255449 0.729989425086
27206 11460 15655 1 950 32.1868 tertiary 1.38855791121 0.572990202263
27207 15655 11456 1 950 32.1868 tertiary 0.59060597723 0.243714313691
27208 11456 11455 1 950 32.1868 tertiary 0.0366697200109 0.015131806975
27209 11455 11467 1 950 32.1868 tertiary 0.623451066491 0.257267881884
27210 11467 11471 1 950 32.1868 tertiary 0.271857804817 0.112182471693
27211 11471 11461 1 950 32.1868 tertiary 0.174090181618 0.0718385366371
27212 108 25113 1 950 32.1868 tertiary 1.79252248867 0.739686703055
27213 25113 25116 1 950 32.1868 tertiary 0.0272465781087 0.0112433353881
27214 25116 11316 1 950 32.1868 tertiary 0.297734725309 0.12286061611
27215 18140 11486 1 950 32.1868 tertiary 1.23627468905 0.510150335405
27216 11486 11489 1 950 32.1868 tertiary 0.0376762920408 0.0155471702136
27217 11489 11460 1 950 32.1868 tertiary 0.865444201031 0.357126659099
27218 11460 11459 1 950 32.1868 tertiary 0.0345974977149 0.0142767017878
27219 11459 32754 1 950 32.1868 tertiary 0.476986417284 0.196829056613
27220 33214 19953 1 950 32.1868 tertiary 0.376643578452 0.155422455525
27221 19953 3223 1 950 32.1868 tertiary 0.151941979184 0.0626990525079
27222 3223 3231 1 950 32.1868 tertiary 0.362608110659 0.149630701745
27223 3231 19950 1 950 32.1868 tertiary 0.15879785795 0.06552813967
27224 19950 19962 1 950 32.1868 tertiary 0.0329134189791 0.0135817645384
27225 19962 33218 1 950 32.1868 tertiary 1.46266243926 0.603569530769
27226 11486 15650 1 950 32.1868 tertiary 1.35472886039 0.559030601071
27227 15650 34402 1 950 32.1868 tertiary 0.181586353188 0.0749318414461
27228 34402 34398 1 950 32.1868 tertiary 0.0313915453128 0.0129537614189
27229 34398 11487 1 950 32.1868 tertiary 0.41372277004 0.170723231471
27230 11488 11489 1 950 32.1868 tertiary 1.98133566262 0.817600701354
27231 11148 3696 1 1900 48.2802 secondary 0.22999581464 0.142362101666
27232 3696 3702 1 1900 48.2802 secondary 0.320517056855 0.198392661646
27233 3702 3703 1 1900 48.2802 secondary 0.0238207818432 0.0147445142506
27234 3703 3711 1 1900 48.2802 secondary 0.251914838798 0.155929471796
27235 3711 3717 1 1900 48.2802 secondary 0.26087531581 0.161475800287
27236 3717 3718 1 1900 48.2802 secondary 0.112162913519 0.0694262550933
27237 3718 11152 1 1900 48.2802 secondary 0.222603277144 0.137786291553
27238 11152 24985 1 1900 48.2802 secondary 0.0262696236538 0.0162602908196
27239 24985 3096 1 1900 48.2802 secondary 0.277917226578 0.172024349777
27240 3096 29247 1 1900 48.2802 secondary 0.0231877407847 0.014352676444
27241 33070 33078 1 950 32.1868 tertiary 0.776461016087 0.320407633751
27242 33078 33077 1 950 32.1868 tertiary 0.0270865030847 0.0111772802242
27243 33077 33071 1 950 32.1868 tertiary 0.286381163447 0.118175554252
27244 30228 13850 1 1900 48.2802 secondary 0.423348090321 0.262042698338
27245 13850 13855 1 1900 48.2802 secondary 0.323003968238 0.199932002401
27246 13855 13856 1 1900 48.2802 secondary 0.10853917378 0.0671832438198
27247 13856 13858 1 1900 48.2802 secondary 0.197186377238 0.122053817056
27248 13858 13859 1 1900 48.2802 secondary 0.09509440423 0.0588612417321
27249 13859 31378 1 1900 48.2802 secondary 0.674509020731 0.41750551824
27250 31378 29211 1 1900 48.2802 secondary 0.0239924997461 0.0148508036698
27251 29212 6723 1 1900 48.2802 secondary 0.0265667832451 0.0164442257491
27252 6723 30228 1 1900 48.2802 secondary 1.82749876199 1.13117956062
27253 22101 22147 1 1900 48.2802 secondary 0.0220631588976 0.0136565862078
27254 22147 22161 1 1900 48.2802 secondary 0.116319076647 0.0719988241579
27255 22161 3001 1 1900 48.2802 secondary 0.0592357543189 0.0366655649445
27256 3001 6723 1 1900 48.2802 secondary 0.256276720483 0.158629375901
27257 6723 31378 1 1900 48.2802 secondary 0.034558413453 0.0213908604256
27258 31378 2818 1 1900 48.2802 secondary 0.0950204664155 0.0588154759312
27259 2818 22087 1 1900 48.2802 secondary 0.0282946682793 0.017513746711
27260 22087 29193 1 1900 48.2802 secondary 0.207897714469 0.128683887617
27261 29193 22121 1 1900 48.2802 secondary 0.2487096878 0.153945557294
27262 22121 22894 1 1900 48.2802 secondary 0.0169875414005 0.0105148961067
27263 33081 33084 1 950 32.1868 tertiary 0.0336800119523 0.0138981001116
27264 33084 33188 1 950 32.1868 tertiary 0.594654610649 0.245384987462
27265 33188 33186 1 950 32.1868 tertiary 0.188464352088 0.0777700565099
27266 33186 33199 1 950 32.1868 tertiary 0.200950279492 0.0829223904609
27267 33199 33203 1 950 32.1868 tertiary 0.0303484182536 0.0125233137006
27268 33203 33085 1 950 32.1868 tertiary 1.03996869218 0.429144414123
27269 9856 6901 0 8100 64.3736 motorway_link 0.347521464226 0.286810355507
27270 6901 9856 0 8100 64.3736 motorway_link 0.347521464226 0.286810355507
27271 14102 9806 1 8100 64.3736 motorway_link 0.875599724079 0.72263469741
27272 9806 4445 1 950 32.1868 tertiary_link 1.00172987051 0.413365115334
27273 9290 6905 1 8100 64.3736 motorway_link 0.280129455016 0.231191557505
27274 6906 4453 1 1900 48.2802 primary_link 0.159030861847 0.0984364335401
27275 6908 1637 1 1900 48.2802 primary_link 0.0585948963215 0.0362688886331
27276 6909 13878 1 950 32.1868 tertiary_link 0.676930314615 0.279336162185
27277 6910 6911 1 1900 48.2802 primary_link 0.299898167239 0.185630044794
27278 6912 6913 1 1900 48.2802 primary_link 0.298614650865 0.184835577778
27279 24148 26885 0 950 32.1868 tertiary 0.179479246889 0.0740623413302
27280 26885 24148 0 950 32.1868 tertiary 0.179479246889 0.0740623413302
27281 26885 26875 0 950 32.1868 tertiary 0.566125845619 0.233612555997
27282 26875 26885 0 950 32.1868 tertiary 0.566125845619 0.233612555997
27283 26875 26871 0 950 32.1868 tertiary 0.113809612138 0.0469636823583
27284 26871 26875 0 950 32.1868 tertiary 0.113809612138 0.0469636823583
27285 26871 26856 0 950 32.1868 tertiary 0.340192412702 0.140380835246
27286 26856 26871 0 950 32.1868 tertiary 0.340192412702 0.140380835246
27287 26856 26846 0 950 32.1868 tertiary 0.341274751494 0.140827463736
27288 26846 26856 0 950 32.1868 tertiary 0.341274751494 0.140827463736
27289 26846 26832 0 950 32.1868 tertiary 0.522274501953 0.215517242813
27290 26832 26846 0 950 32.1868 tertiary 0.522274501953 0.215517242813
27291 26873 26869 0 950 32.1868 tertiary 0.176371135933 0.0727797753595
27292 26869 26873 0 950 32.1868 tertiary 0.176371135933 0.0727797753595
27293 26869 26847 0 950 32.1868 tertiary 0.565216783817 0.233237430479
27294 26847 26869 0 950 32.1868 tertiary 0.565216783817 0.233237430479
27295 26847 26844 0 950 32.1868 tertiary 0.125112537279 0.0516278489087
27296 26844 26847 0 950 32.1868 tertiary 0.125112537279 0.0516278489087
27297 26844 26835 0 950 32.1868 tertiary 0.321960631868 0.13285746751
27298 26835 26844 0 950 32.1868 tertiary 0.321960631868 0.13285746751
27299 26835 26816 0 950 32.1868 tertiary 0.871971865372 0.359820308159
27300 26816 26835 0 950 32.1868 tertiary 0.871971865372 0.359820308159
27301 11186 11190 0 950 32.1868 tertiary 0.0375769246588 0.015506166136
27302 11190 11186 0 950 32.1868 tertiary 0.0375769246588 0.015506166136
27303 11190 17734 0 950 32.1868 tertiary 0.0668472956989 0.0275846222718
27304 17734 11190 0 950 32.1868 tertiary 0.0668472956989 0.0275846222718
27305 17734 33581 0 950 32.1868 tertiary 0.0139221558428 0.00574499545744
27306 33581 17734 0 950 32.1868 tertiary 0.0139221558428 0.00574499545744
27307 33581 11199 0 950 32.1868 tertiary 0.0565235140234 0.0233245005278
27308 11199 33581 0 950 32.1868 tertiary 0.0565235140234 0.0233245005278
27309 11199 11186 0 950 32.1868 tertiary 0.0896360007812 0.0369884106403
27310 11186 11199 0 950 32.1868 tertiary 0.0896360007812 0.0369884106403
27311 23763 31665 1 1900 48.2802 secondary 0.0220704622164 0.0136611067936
27312 28992 1429 0 1900 48.2802 secondary 0.146672609393 0.0907869604615
27313 1429 28992 0 1900 48.2802 secondary 0.146672609393 0.0907869604615
27314 1429 22279 0 1900 48.2802 secondary 0.0849475447241 0.0525805698563
27315 22279 1429 0 1900 48.2802 secondary 0.0849475447241 0.0525805698563
27316 22279 22278 0 1900 48.2802 secondary 0.0687434874621 0.0425506323509
27317 22278 22279 0 1900 48.2802 secondary 0.0687434874621 0.0425506323509
27318 22278 22273 0 1900 48.2802 secondary 0.0465751314112 0.0288289315328
27319 22273 22278 0 1900 48.2802 secondary 0.0465751314112 0.0288289315328
27320 22273 1430 0 1900 48.2802 secondary 0.139526013418 0.0863633824745
27321 1430 22273 0 1900 48.2802 secondary 0.139526013418 0.0863633824745
27322 1430 29020 0 1900 48.2802 secondary 0.0490108944763 0.0303366126602
27323 29020 1430 0 1900 48.2802 secondary 0.0490108944763 0.0303366126602
27324 29020 22291 1 1900 48.2802 secondary 0.0884582485829 0.0547536145286
27325 22291 22295 1 1900 48.2802 secondary 0.127812479379 0.0791129752169
27326 22295 22293 1 1900 48.2802 secondary 0.0658813967093 0.0407790642231
27327 22293 22297 1 1900 48.2802 secondary 0.125056779042 0.0774072603013
27328 22297 29010 1 1900 48.2802 secondary 0.0766692902134 0.0474565213508
27329 29010 29000 1 1900 48.2802 secondary 0.0292310198142 0.018093326703
27330 29000 21405 1 1900 48.2802 secondary 0.0845597370241 0.0523405258394
27331 21405 21395 1 1900 48.2802 secondary 0.0688292475839 0.0426037158872
27332 21395 28346 1 1900 48.2802 secondary 0.0585588762467 0.0362465930381
27333 28346 21410 1 1900 48.2802 secondary 0.0487743466604 0.0301901950209
27334 21410 29018 1 1900 48.2802 secondary 0.062902152255 0.0389349806577
27335 29018 21416 1 1900 48.2802 secondary 0.0674201576697 0.0417315217477
27336 21416 21432 1 1900 48.2802 secondary 0.0937722555755 0.0580428622261
27337 21432 28347 1 1900 48.2802 secondary 0.0869109459045 0.0537958698777
27338 28347 28268 1 1900 48.2802 secondary 0.0356058240495 0.0220391834138
27339 28268 1428 1 1900 48.2802 secondary 0.108234367843 0.0669945759788
27340 1428 31935 1 1900 48.2802 secondary 0.0775695235538 0.0480137450139
27341 31935 31933 1 1900 48.2802 secondary 0.21834971033 0.135153431855
27342 31933 29016 1 1900 48.2802 secondary 0.299892099885 0.185626289242
27343 1715 15437 1 1900 48.2802 primary_link 0.108120949041 0.0669243723575
27344 33302 34431 1 1900 32.1868 secondary_link 0.0712692690281 0.0294093552353
27345 25877 23632 1 1900 48.2802 secondary 0.818252238749 0.506479253042
27346 23632 23631 1 1900 48.2802 secondary 0.0906033457235 0.0560813801564
27347 23631 11762 1 1900 48.2802 secondary 0.106978447567 0.0662171903107
27348 11762 14179 1 1900 48.2802 secondary 0.226774869793 0.140368411135
27349 14179 23634 1 1900 48.2802 secondary 0.116942365405 0.0723846255155
27350 23634 23686 1 1900 48.2802 secondary 0.281550270588 0.17427312018
27351 23686 7390 1 1900 48.2802 secondary 0.228198012828 0.141249303833
27352 7390 7389 1 1900 48.2802 secondary 0.060080576006 0.0371884900729
27353 7389 14491 1 1900 48.2802 secondary 0.36551329165 0.226244292609
27354 14491 23799 1 1900 48.2802 secondary 0.301783829184 0.186797226023
27355 23799 14499 1 1900 48.2802 secondary 0.119279656154 0.0738313545518
27356 14499 14515 1 1900 48.2802 secondary 0.308184287409 0.190758961961
27357 14515 7424 1 1900 48.2802 secondary 0.25037460232 0.154976100961
27358 7424 17545 1 1900 48.2802 secondary 0.0210456584798 0.0130267769299
27359 17545 19935 1 1900 48.2802 secondary 1.21801879798 0.753925527822
27360 19935 19914 1 1900 48.2802 secondary 0.280346357742 0.173527925911
27361 19914 13288 1 1900 48.2802 secondary 0.790303538973 0.489179652851
27362 13288 13280 1 1900 48.2802 secondary 0.0284277307742 0.0175961093247
27363 13280 7394 1 1900 48.2802 secondary 0.135263131599 0.0837247570031
27364 7394 7393 1 1900 48.2802 secondary 0.0389606704877 0.0241157559395
27365 7393 7387 1 1900 48.2802 secondary 0.518840097517 0.32115004713
27366 7387 7386 1 1900 48.2802 secondary 0.118704904681 0.0734755966536
27367 7386 7385 1 1900 48.2802 secondary 0.0333334831337 0.0206326568255
27368 7385 7356 1 1900 48.2802 secondary 0.809927019239 0.501326134285
27369 7356 4624 1 1900 48.2802 secondary 0.265196490119 0.164150507464
27370 4624 4122 1 1900 48.2802 secondary 0.0200661959538 0.0124205122293
27371 4122 2937 1 1900 48.2802 secondary 0.0241645948371 0.0149573265597
27372 2937 24403 1 1900 48.2802 secondary 0.0245135010997 0.0151732914845
27373 24403 4117 1 1900 48.2802 secondary 0.490920742928 0.303868610932
27374 4117 23210 1 1900 48.2802 secondary 0.0446866366573 0.0276599968608
27375 23210 12090 1 1900 48.2802 secondary 0.794850496881 0.491994114865
27376 12090 2466 1 1900 48.2802 secondary 0.10923878739 0.0676162884992
27377 2466 2339 1 1900 48.2802 secondary 0.184594019608 0.114259438275
27378 2339 23404 1 1900 48.2802 secondary 0.57741264224 0.35740510064
27379 29024 25590 1 5400 64.3736 primary 0.0788546518217 0.0650789463399
27380 25590 29030 1 5400 64.3736 primary 0.0669025101523 0.0552148131736
27381 29030 2408 1 5400 64.3736 primary 0.0205700306592 0.0169764990467
27382 2408 25578 1 5400 64.3736 primary 0.156036760898 0.128777538863
27383 25578 25606 1 5400 64.3736 primary 0.0563472286605 0.0465035122936
27384 25606 32523 1 5400 64.3736 primary 0.102104473732 0.0842670839771
27385 32523 25570 1 5400 64.3736 primary 0.0804014814004 0.0663555487574
27386 25570 25579 1 5400 64.3736 primary 0.112877052568 0.0931577209126
27387 25579 2425 1 5400 64.3736 primary 0.0847922914606 0.0699792955586
27388 2425 2452 1 5400 64.3736 primary 0.0212549712867 0.0175417823029
27389 2452 28952 1 5400 64.3736 primary 0.206059566131 0.170061488286
27390 28952 28966 1 5400 64.3736 primary 0.0221469558812 0.0182779394759
27391 28966 4008 1 5400 64.3736 primary 0.15851115893 0.130819665904
27392 4008 12311 1 5400 64.3736 primary 0.0738391343915 0.0609396269444
27393 12311 15074 1 5400 64.3736 primary 0.137500916615 0.113479859049
27394 15074 4598 1 5400 64.3736 primary 0.256171751578 0.211419203428
27395 4598 31012 1 5400 64.3736 primary 0.0185445232878 0.0153048426195
27396 31012 30429 1 5400 64.3736 primary 0.257830008775 0.212787767345
27397 30429 9010 1 5400 64.3736 primary 0.197786698866 0.163233869719
27398 9010 8982 1 5400 64.3736 primary 0.162503351238 0.134114432452
27399 8982 31016 1 5400 64.3736 primary 0.144048417402 0.118883528237
27400 31016 31017 1 5400 64.3736 primary 0.402705438401 0.332353830891
27401 25724 11865 1 8100 64.3736 motorway_link 0.287934568651 0.237633137802
27402 11865 25734 1 8100 64.3736 motorway_link 0.602823612516 0.497511873111
27403 25692 25738 1 8100 64.3736 motorway_link 0.138559054333 0.114353142821
27404 25738 25735 1 8100 64.3736 motorway_link 0.72187889339 0.595768501686
27405 25688 25742 1 8100 64.3736 motorway_link 0.525522005994 0.433714659039
27406 25742 25740 1 8100 64.3736 motorway_link 0.249603446333 0.205998364268
27407 13919 12112 1 6900 96.5604 motorway 0.0962101662794 0.119103745385
27408 12112 25724 1 6900 96.5604 motorway 0.210776975138 0.260932167053
27409 25724 6307 1 6900 96.5604 motorway 0.30899039922 0.382515853139
27410 25751 25763 1 8100 64.3736 motorway_link 0.642457836856 0.530222100085
27411 25763 25690 1 8100 64.3736 motorway_link 0.114513848215 0.0945085725571
27412 25763 25764 0 8100 64.3736 motorway_link 0.29091701507 0.240094558479
27413 25764 25763 0 8100 64.3736 motorway_link 0.29091701507 0.240094558479
27414 25689 6293 1 8100 64.3736 motorway_link 0.379222810253 0.312973557668
27415 5160 10934 1 950 32.1868 tertiary 1.46778654728 0.605684000513
27416 10934 14234 1 950 32.1868 tertiary 0.69524571404 0.286894035239
