nid lon lat node_id
1271 46.7608997 24.4664782 3385852515
1272 46.7607414 24.4663327 3385852516
1273 46.7177615 24.663037 471051535
1274 46.798946 24.4315535 3385852517
1275 46.6026946 24.7861583 3362893072
1276 46.8043681 24.4365379 3385852518
1277 46.7947921 24.4277347 3385852519
1278 46.5436914 24.6265351 1698824808
1279 46.7050792 24.6582415 471051540
1280 46.543775 24.6264238 1698824812
1281 46.6024576 24.7858352 3362893079
1282 46.8495296 24.5751556 3735031438
1283 46.7355227 24.7871752 1731243289
1284 46.7019295 24.7817559 2364574373
1285 46.6687559 24.6643431 2280391279
1286 46.738181 24.7845609 1731243295
1287 46.8068225 24.7680116 2363231933
1288 46.6066691 24.7220753 1472530981
1289 46.8099502 24.7690484 2363231937
1290 46.810605 24.769458 2363231939
1291 46.6778332 24.5164483 3386289441
1292 46.6474088 24.6751982 680005320
1293 46.8829673 24.6688018 1689540556
1294 46.6489183 24.6737398 680005322
1295 46.8049132 24.770575 2363231952
1296 46.6726671 24.5183509 3386289443
1297 46.6448617 24.6765778 680005335
1298 46.8042071 24.7715231 2363231961
1299 46.8140082 24.7715869 2363231963
1300 46.6427276 24.6772001 680005345
1301 46.70642 24.6035128 1816792802
1302 46.8037917 24.7720807 2363231972
1303 46.6446717 24.6771919 680005351
1304 46.6190816 24.7151118 1472529020
1305 46.815369 24.7724382 2363231980
1306 46.7064954 24.6037293 1816792813
1307 46.7060742 24.6040355 1816792815
1308 46.6455997 24.6763548 680005360
1309 46.6457511 24.6763768 680005362
1310 46.6780499 24.7700221 507121397
1311 46.6462533 24.6761585 680005366
1312 46.6462083 24.6760884 680005367
1313 46.6460583 24.6761834 680005369
1314 46.6465502 24.6765381 680005370
1315 46.7057916 24.6044741 1816792827
1316 46.7066315 24.6046143 1816792829
1317 46.8164983 24.77314 2363231998
1318 46.646573 24.6759525 680005378
1319 46.6466641 24.6757865 680005380
1320 46.6469774 24.6762547 680005381
1321 46.8135855 24.7733515 2363232006
1322 46.8028713 24.7733165 2363232008
1323 46.8137025 24.7734338 2363232010
1324 46.7075568 24.6049775 1816792843
1325 46.5475277 24.621423 1698824834
1326 46.7064367 24.605152 1816792849
1327 46.6459576 24.676732 680005395
1328 46.645875 24.676867 680005396
1329 46.7075673 24.6051669 1816792853
1330 46.6469142 24.6769626 680005400
1331 46.7065607 24.6056842 1816792857
1332 46.7071534 24.6053577 1816792859
1333 46.8035612 24.7737485 2363232029
1334 46.6490307 24.67538 680005406
1335 46.6518337 24.6755106 680005408
1336 46.8180103 24.774077 2363232033
1337 46.6879761 24.7739078 507121443
1338 46.8022874 24.7741003 2363232036
1339 46.6519606 24.6754048 680005413
1340 46.6533539 24.6754213 680005414
1341 46.6781222 24.7698791 507121447
1342 46.735465 24.5691146 3391754030
1343 46.8186348 24.774464 2363232049
1344 46.7388009 24.7885613 1731243315
1345 46.812688 24.7745542 2363232053
1346 46.7354195 24.5690383 3391754042
1347 46.7271683 24.5756482 3391754043
1348 46.7271832 24.5755323 3391754044
1349 46.81266 24.7748311 2363232067
1350 46.8197056 24.7751275 2363232074
1351 46.8122265 24.7751725 2363232080
1352 46.8203289 24.7755138 2363232089
1353 46.5559348 24.6262751 1698824847
1354 46.8067245 24.7759188 2363232095
1355 46.8068446 24.7758041 2363232097
1356 46.6779074 24.7699138 507121510
1357 46.8115345 24.7760997 2363232103
1358 46.6779548 24.7698192 507121515
1359 46.811596 24.7762572 2363232108
1360 46.8218457 24.7764537 2363232114
1361 46.70947 24.783351 2034278356
1362 46.8081943 24.7766491 2363232122
1363 46.8051836 24.7767275 2363232123
1364 46.805826 24.7771284 2363232131
1365 46.8229725 24.777152 2363232133
1366 46.805753 24.7772675 2363232135
1367 46.7499142 24.4566133 3385852568
1368 46.8095147 24.7776704 2363232149
1369 46.7279077 24.4650809 3385852569
1370 46.7591439 24.6978185 2364673945
1371 46.7695705 24.7663313 2363256530
1372 46.7559854 24.6988548 2364673951
1373 46.8103292 24.7779552 2363232163
1374 46.8101901 24.7778986 2363232164
1375 46.7555627 24.6994158 2364673957
1376 46.5480044 24.6368621 1698824860
1377 46.7543247 24.7010589 2364673966
1378 46.8230813 24.7311696 1740902319
1379 46.8109629 24.7783592 2363232176
1380 46.7990448 24.7784487 2363232179
1381 46.8270619 24.7336248 1740902325
1382 46.8222683 24.7322675 1740902326
1383 46.7594261 24.7023393 2364673975
1384 46.8086247 24.778875 2363232189
1385 46.8220511 24.7325609 1740902334
1386 46.8260373 24.7350063 1740902335
1387 46.8210066 24.7339717 1740902338
1388 46.8249918 24.736416 1740902339
1389 46.8225498 24.7789766 2363232196
1390 46.8085426 24.7790072 2363232197
1391 46.8205388 24.7346034 1740902347
1392 46.8245145 24.7370595 1740902348
1393 46.822999 24.7361233 1740902349
1394 46.8244377 24.737163 1740902350
1395 46.8204664 24.7347011 1740902351
1396 46.8234716 24.7365641 1740902352
1397 46.8225414 24.7359876 1740902353
1398 46.8260537 24.7319988 1740902354
1399 46.8135925 24.7800358 2363232215
1400 46.8218289 24.732861 1740902360
1401 46.8215226 24.7803793 2363232220
1402 46.8258146 24.7353065 1740902365
1403 46.8095583 24.7804746 2363232222
1404 46.6722577 24.5661654 3095400418
1405 46.6719665 24.565744 3095400419
1406 46.8199936 24.7353397 1740902373
1407 46.8239632 24.7378029 1740902374
1408 46.8152449 24.7810894 2363232233
1409 46.797817 24.7814447 2363232237
1410 46.8087926 24.7815088 2363232238
1411 46.8158935 24.781503 2363232239
1412 46.8228176 24.7393475 1740902384
1413 46.8083538 24.7821015 2363232244
1414 46.818625 24.737188 1740902390
1415 46.8226015 24.7396388 1740902391
1416 46.8183974 24.7374955 1740902397
1417 46.8079106 24.7826983 2363232254
1418 46.8185213 24.7831224 2363232257
1419 46.8018563 24.7839308 2363232262
1420 46.8025048 24.7843299 2363232265
1421 46.8057471 24.7856223 2363232268
1422 46.8223716 24.7399489 1740902415
1423 46.5518892 24.6316759 1698824878
1424 46.6872454 24.777392 507121693
1425 46.8353556 24.7063512 1740902432
1426 46.839393 24.7088825 1740902433
1427 46.711906 24.6782748 473698338
1428 46.708456 24.6781211 473698340
1429 46.7093151 24.6691702 473698342
1430 46.7090007 24.671044 473698343
1431 46.7107502 24.6744028 473698344
1432 46.8343153 24.7077585 1740902446
1433 46.7119021 24.67769 473698351
1434 46.7118915 24.676091 473698353
1435 46.8340869 24.7080674 1740902451
1436 46.838134 24.7105734 1740902452
1437 46.8383596 24.7102704 1740902464
1438 46.8379139 24.710869 1740902466
1439 46.6921051 24.5769266 918163524
1440 46.6399581 24.5864527 2304060952
1441 46.6921381 24.5767768 918163529
1442 46.8338691 24.7083621 1740902474
1443 46.8328301 24.7097674 1740902479
1444 46.8368748 24.7122646 1740902480
1445 46.5071168 25.0101511 1732251729
1446 46.5076294 25.0097034 1732251736
1447 46.6900189 24.5794319 918163545
1448 46.6906999 24.5789099 918163546
1449 46.8363745 24.7129366 1740902491
1450 46.690801 24.5790044 918163556
1451 46.6901144 24.5795381 918163558
1452 46.707469 24.6734585 471051623
1453 46.830761 24.7125519 1740902509
1454 46.8347951 24.7150578 1740902510
1455 46.5082468 25.0098758 1732251759
1456 46.5084577 25.0104036 1732251764
1457 46.7119891 24.6703351 473698429
1458 46.8305458 24.7128432 1740902528
1459 46.8345784 24.7153488 1740902529
1460 46.830315 24.7131554 1740902535
1461 46.8343547 24.7156492 1740902537
1462 46.8294029 24.7144033 1740902541
1463 46.8334271 24.7168951 1740902542
1464 46.655729 24.5293147 3386289517
1465 46.6529865 24.5259497 3386289519
1466 46.8289249 24.7150499 1740902562
1467 46.9077666 24.5728526 831702263
1468 46.8329358 24.717555 1740902569
1469 46.6848768 24.711014 673058987
1470 46.6848321 24.7110937 673058988
1471 46.5860057 24.8819027 440012977
1472 46.8265911 24.7221975 1740902582
1473 46.8266261 24.7181592 1740902599
1474 46.6591049 24.5369491 3386289528
1475 46.851477 24.7376382 1732466723
1476 46.826402 24.7184623 1740902613
1477 46.5132208 25.0003582 1732251862
1478 46.8306278 24.7206546 1740902615
1479 46.8261736 24.7187713 1740902621
1480 46.8301907 24.7212416 1740902622
1481 46.5133622 24.9993775 1732251874
1482 46.5139647 24.9995978 1732251876
1483 46.8304085 24.7209491 1740902632
1484 46.825061 24.7202762 1740902636
1485 46.8290638 24.7227549 1740902637
1486 46.6593279 24.5371827 3386289533
1487 46.7106546 24.7238889 1830820387
1488 46.6954572 24.6815251 1428427020
1489 46.6988037 24.6827205 1428427021
1490 46.7119961 24.6735797 473698577
1491 46.7004449 24.6840498 1428427030
1492 46.7009942 24.6836363 1428427031
1493 46.7182977 24.673811 473698587
1494 46.6700135 24.5354919 3386289543
1495 46.7142266 24.6742666 473698607
1496 46.7127503 24.6742484 473698616
1497 46.7119907 24.6710365 473698619
1498 46.7118549 24.6710369 473698620
1499 46.714913 24.674275 473698624
1500 46.7155734 24.6670767 473698625
1501 46.7176953 24.6340293 504617254
1502 46.711992 24.6716922 473698628
1503 46.7119934 24.672324 473698630
1504 46.7275173 24.6736553 473698631
1505 46.7185181 24.671232 473698633
1506 46.7217654 24.6710326 473698634
1507 46.7132937 24.6671048 473698638
1508 46.7134713 24.6742573 473698640
1509 46.711838 24.6690637 473698641
1510 46.7269072 24.6765485 473698646
1511 46.7270221 24.6760001 473698648
1512 46.727398 24.674206 473698650
1513 46.7237848 25.001219 335679837
1514 46.7202314 25.0100477 335679838
1515 46.8663822 24.7017182 1424928144
1516 46.4803906 25.0133971 1732252005
1517 46.4802447 25.0136787 1732252009
1518 46.7280457 24.671218 473698666
1519 46.7015634 25.0426034 335679851
1520 46.7691428 24.5427489 1916014957
1521 46.2999531 24.4756243 3408659176
1522 46.7111196 24.6639731 497855891
1523 46.7103267 25.0631231 335679863
1524 46.6208538 24.6383333 2847059348
1525 46.7259421 24.6665863 473698682
1526 46.6591341 24.531251 3386289557
1527 46.7112429 25.0779809 335679872
1528 46.6276205 24.6395215 2847059350
1529 46.8224315 24.5680029 1916014987
1530 46.8238763 24.5699642 1916014993
1531 46.4796556 25.0126978 1732252055
1532 46.4711024 24.6055048 3368934082
1533 46.7860986 24.5748824 1916015001
1534 46.2967035 24.4721463 3408659183
1535 46.6517492 24.5898876 2303988126
1536 46.785814 24.5752574 1916015007
1537 46.6516139 24.5900718 2303988130
1538 46.8316058 24.7354595 667899974
1539 46.7270909 24.6665143 473698726
1540 46.7972133 24.5808069 1916015015
1541 46.4803171 25.0130475 1732252075
1542 46.7188828 24.7985087 507122096
1543 46.7946792 24.6545452 500914250
1544 46.7035449 24.7851603 507122112
1545 46.6300742 24.5630643 1702953718
1546 46.8074022 24.5857664 1916015048
1547 46.7276917 24.6690648 473698761
1548 46.7265162 24.6665503 473698762
1549 46.808893 24.5872041 1916015053
1550 46.7276924 24.667558 473698767
1551 46.7253491 24.6666234 473698773
1552 46.7064323 24.6045372 1916015062
1553 46.6982381 24.7517491 443810553
1554 46.6524887 24.6554929 2287079897
1555 46.7069918 24.6048378 1916015067
1556 46.7068022 24.6048686 1916015069
1557 46.5016712 24.6103258 1916015070
1558 46.6511518 24.6177647 1916015071
1559 46.7223028 24.6699684 473698784
1560 46.7219463 24.6710233 473698789
1561 46.7277797 24.6724441 473698794
1562 46.4870622 25.0017462 1732252141
1563 46.6887384 24.6299465 1916015086
1564 46.721606 24.6720839 473698801
1565 46.7470443 24.7056056 3353827412
1566 46.7034787 24.6376445 1916015098
1567 46.7210849 24.6737078 473698812
1568 46.6875914 24.6552121 1916015101
1569 46.6851089 24.6605601 1916015105
1570 46.6851778 24.6605983 1916015108
1571 46.648876 24.593818 2303988229
1572 46.6848268 24.6611773 1916015111
1573 46.6849061 24.6612139 1916015113
1574 46.6486601 24.5941134 2303988237
1575 46.6777845 24.6752916 1916015118
1576 46.6484059 24.5944611 2303988248
1577 46.648785 24.6891402 1916015132
1578 46.649412 24.6892576 1916015134
1579 46.726781 24.6771509 473698855
1580 46.6499662 24.6893614 1916015149
1581 46.718443 24.6753734 473698865
1582 46.7212621 24.6731556 473698880
1583 46.8372421 24.6988072 3412076005
1584 46.6504884 24.6907869 1916015177
1585 46.7149807 24.8074165 507122253
1586 46.7861299 24.6917758 1916015185
1587 46.8727219 24.661585 1689540707
1588 46.647231 24.5960686 2303988310
1589 46.6502993 24.6918847 1916015191
1590 46.4980695 25.0117961 1732252266
1591 46.555248 24.6434778 3293446930
1592 46.8663963 24.6988623 1424928189
1593 46.650216 24.6924368 1916015226
1594 46.6709515 24.7216875 462706795
1595 46.7027967 24.7444311 440009496
1596 46.5052593 25.0110689 1732252310
1597 46.8724009 24.6604358 1689540719
1598 46.5998721 24.9062717 2979402409
1599 46.599819 24.9063768 2979402410
1600 46.6175048 24.9136722 2979402412
1601 46.6174416 24.9137967 2979402413
1602 46.6178023 24.9138092 2979402414
1603 46.8122642 24.7293811 2363097885
1604 46.6570356 24.5643326 3095401140
1605 46.6144781 24.7155685 1472529182
1606 46.6643827 24.5980661 2303988419
1607 46.505336 25.0112387 1732252360
1608 46.7493397 24.7070593 3353827448
1609 46.6456116 24.5982842 2303988435
1610 46.7782559 24.7022905 1916015321
1611 46.6952943 24.7611794 1916015326
1612 46.7248438 24.7791216 1916015328
1613 46.6462522 24.5986549 2303988451
1614 46.7932362 24.7815267 1916015332
1615 46.6656408 24.5988279 2303988456
1616 46.6232886 24.6833423 3370259178
1617 46.6227167 24.683248 3370259180
1618 46.7394069 24.7906735 1916015348
1619 46.6723464 24.5699499 3095401207
1620 46.4971994 25.012211 1732252408
1621 46.6723458 24.5700897 3095401214
1622 46.7393368 24.7908107 1916015362
1623 46.7394463 24.7908569 1916015364
1624 46.672547 24.5695705 3095401221
1625 46.8504812 24.793369 1916015369
1626 46.6476015 24.5994786 2303988492
1627 46.6242118 24.6856039 3370259221
1628 46.6233375 24.6841992 3370259226
1629 46.6232385 24.6835625 3370259228
1630 46.8503755 24.7934472 1916015389
1631 46.6265477 24.6867874 3370259231
1632 46.649167 24.6004345 2303988520
1633 46.7378224 24.7937714 1916015404
1634 46.7384895 24.7955823 1916015409
1635 46.6270953 24.6868764 3370259250
1636 46.7384182 24.7957254 1916015411
1637 46.6958395 24.8022206 1710407656
1638 46.6273345 24.6867784 3370259255
1639 46.7324463 24.7964697 1916015417
1640 46.6350577 24.8352428 1916015420
1641 46.6349512 24.8354437 1916015422
1642 46.6356836 24.8355055 1916015423
1643 46.6276587 24.6870493 3370259264
1644 46.6355771 24.8357065 1916015425
1645 46.6499003 24.6008822 2303988547
1646 46.7674343 24.7403719 683650529
1647 46.6275133 24.6873182 3370259278
1648 46.6294937 24.6881212 3370259280
1649 46.568018 24.626464 1698825016
1650 46.6280851 24.6874883 3370259283
1651 46.6511625 24.6016528 2303988567
1652 46.6271168 24.687288 3370259291
1653 46.5546901 24.644221 3293446970
1654 46.6518101 24.6020483 2303988580
1655 46.6307273 24.6866685 3370259311
1656 46.6308498 24.6864502 3370259313
1657 46.653453 24.6030513 2303988597
1658 46.6310176 24.6869277 3370259318
1659 46.6547361 24.6038347 2303988601
1660 46.6298563 24.6881462 3370259324
1661 46.7735616 24.7480727 683650546
1662 46.6949212 24.7466629 497947568
1663 46.4808012 25.0131722 1732252617
1664 46.7416321 24.5664835 3391755218
1665 46.7417788 24.5664036 3391755219
1666 46.7389559 24.5656762 3391755220
1667 46.7384434 24.5599792 3391755221
1668 46.7356996 24.5689194 3391755237
1669 46.6036812 24.6610346 1370756073
1670 46.6058839 24.6681353 1370756082
1671 46.6477543 24.7411263 1267733492
1672 46.7354359 24.5690797 3391755253
1673 46.7356804 24.5691199 3391755254
1674 46.8285911 24.7563102 671224823
1675 46.7402848 24.5599142 3391755256
1676 46.8218273 24.7653906 671224825
1677 46.7390105 24.5655279 3391755258
1678 46.7416873 24.5663419 3391755259
1679 46.7521365 24.5712913 3391755260
1680 46.7417386 24.5665196 3391755261
1681 46.8215665 24.7628925 671224830
1682 46.8203707 24.7644955 671224832
1683 46.7396511 24.5719008 3391755266
1684 46.820294 24.7645983 671224835
1685 46.8093193 24.7793085 671224836
1686 46.8091967 24.779232 671224837
1687 46.8214465 24.7628173 671224838
1688 46.6520738 24.7321794 1267733513
1689 46.659529 24.736159 1267733516
1690 46.74635 24.5807904 3391755278
1691 46.8284831 24.7562429 671224847
1692 46.7438127 24.5851174 3391755281
1693 46.8141845 24.7581264 671224850
1694 46.7488606 24.5766819 3391755283
1695 46.651856 24.7329005 1267733526
1696 46.7472362 24.5792994 3391755287
1697 46.7495382 24.5756882 3391755288
1698 46.8216924 24.7653068 671224857
1699 46.7465725 24.580416 3391755291
1700 46.7460254 24.5813366 3391755292
1701 46.7459004 24.5807608 3391755296
1702 46.7450563 24.58052 3391755297
1703 46.7452412 24.5801441 3391755298
1704 46.7459886 24.5806286 3391755299
1705 46.572934 24.68485 1370756137
1706 46.5752202 24.6773836 1370756140
1707 46.6091848 24.6597085 207140305
1708 46.6977626 24.6822749 492937823
1709 46.508311 25.0083305 1732252750
1710 46.7435902 24.9562329 1656099925
1711 46.7496439 24.9459361 1656099927
1712 46.5128323 25.0008652 1732252792
1713 46.7482422 24.7846751 2363495554
1714 46.7384007 24.9579271 1656099971
1715 46.7559681 24.7869615 2363495561
1716 46.7538863 24.7870623 2363495568
1717 46.7469958 24.7870897 2363495569
1718 46.7479262 24.7873547 2363495572
1719 46.7491618 24.787867 2363495576
1720 46.5098992 24.9993371 1732252826
1721 46.7508053 24.7885669 2363495581
1722 46.8728368 24.6616967 1689540805
1723 46.7628876 24.7898824 2363495589
1724 46.7661454 24.7911993 2363495598
1725 46.766419 24.7913193 2363495600
1726 46.6953523 24.7468042 497947830
1727 46.7697209 24.7928734 2363495614
1728 46.7505312 24.7955372 2363495623
1729 46.775969 24.7955308 2363495625
1730 46.8163233 24.7318061 2363097975
1731 46.7478118 24.7964013 2363495639
1732 46.7364725 24.9610133 1656100057
1733 46.8436726 24.562438 1424889054
1734 46.7729142 24.7973884 2363495655
1735 46.7805811 24.797529 2363495658
1736 46.7776615 24.7976381 2363495662
1737 46.7434712 24.9557797 1656100081
1738 46.738365 24.9669804 1656100085
1739 46.7627045 24.7986811 2363495678
1740 46.5675385 24.6455939 3293447040
1741 46.7626506 24.7987883 2363495683
1742 46.784035 24.7989939 2363495684
1743 46.7721382 24.7989321 2363495685
1744 46.7771305 24.7989863 2363495688
1745 46.7720828 24.7990494 2363495691
1746 46.8099838 24.7323232 2363097986
1747 46.7501476 24.94613 1656100112
1748 46.757462 24.6046857 694114520
1749 46.7597358 24.7994235 2363495698
1750 46.7576192 24.8276332 3343101486
1751 46.7768259 24.7995834 2363495704
1752 46.7767643 24.7997042 2363495708
1753 46.5521033 24.6316487 1698825093
1754 46.773919 24.7998396 2363495712
1755 46.7499007 24.7998644 2363495713
1756 46.6093886 24.8045778 3362872474
1757 46.7834598 24.8001331 2363495722
1758 46.7567402 24.8002589 2363495728
1759 46.7754892 24.8003761 2363495734
1760 46.7784247 24.8004022 2363495738
1761 46.7785407 24.800451 2363495740
1762 46.8430031 24.5681288 3188087009
1763 46.7761393 24.8006562 2363495752
1764 46.7762524 24.8007075 2363495754
1765 46.7711892 24.8008201 2363495756
1766 46.7801512 24.800998 2363495760
1767 46.8824255 24.6653408 3381007700
1768 46.777893 24.8014118 2363495767
1769 46.8826127 24.6649478 3381007705
1770 46.7778338 24.8015243 2363495770
1771 46.8851746 24.6648998 3381007711
1772 46.8853464 24.6579099 3381007713
1773 46.7704431 24.8019435 2363495778
1774 46.7825154 24.8020034 2363495779
1775 46.7705927 24.8020066 2363495780
1776 46.7703811 24.8020667 2363495781
1777 46.7775387 24.8020849 2363495783
1778 46.7705305 24.8021301 2363495784
1779 46.7824661 24.802101 2363495786
1780 46.753554 24.802673 2363495797
1781 46.5482512 24.6367751 1698825108
1782 46.7772975 24.802807 2363495813
1783 46.817015 24.801243 3380483462
1784 46.8171794 24.8013599 3380483463
1785 46.8269647 24.7877301 3380483464
1786 46.8395381 24.7707485 3380483466
1787 46.8272224 24.7878638 3380483469
1788 46.8314257 24.7821892 3380483470
1789 46.768329 24.8030515 2363495823
1790 46.8461299 24.7973914 3380483473
1791 46.8548355 24.8019317 3380483474
1792 46.8547085 24.8021312 3380483475
1793 46.8720846 24.6543927 3381007765
1794 46.7601227 24.8031965 2363495831
1795 46.8465161 24.7975928 3380483480
1796 46.8463788 24.7978076 3380483481
1797 46.8722091 24.6544525 3381007770
1798 46.7739654 24.8034285 2363495836
1799 46.8456927 24.7978025 3380483485
1800 46.8747382 24.6499555 3381007775
1801 46.8454915 24.7973471 3380483488
1802 46.8456257 24.7971319 3380483489
1803 46.8746766 24.6500649 3381007778
1804 46.8760638 24.6549069 3381007779
1805 46.8461803 24.7970223 3380483492
1806 46.8392716 24.791525 3380483493
1807 46.8384083 24.7934926 3380483496
1808 46.8371871 24.7928507 3380483497
1809 46.8788268 24.6549699 3381007786
1810 46.8390812 24.791425 3380483501
1811 46.8815028 24.6550309 3381007790
1812 46.8734856 24.652192 3381007792
1813 46.757727 24.803697 2363495857
1814 46.8364813 24.7924796 3380483506
1815 46.834839 24.7916163 3380483507
1816 46.8395044 24.7853311 3380483512
1817 46.7803489 24.8062939 2363495887
1818 46.7763106 24.8044172 2363495891
1819 46.8081436 24.8091138 3380483540
1820 46.8079847 24.809052 3380483541
1821 46.8072484 24.808766 3380483542
1822 46.8085513 24.8096914 3380483543
1823 46.7388236 24.6312534 2302547418
1824 46.8061323 24.8078631 3380483547
1825 46.8049733 24.8073781 3380483548
1826 46.8091863 24.8088223 3380483551
1827 46.8022515 24.8066507 3380483553
1828 46.8019713 24.8065447 3380483554
1829 46.798735 24.805167 3380483557
1830 46.7986177 24.8051089 3380483558
1831 46.7970632 24.8044379 3380483559
1832 46.7384806 24.632061 2302547433
1833 46.8007015 24.8059883 3380483562
1834 46.6036385 24.6927347 1700332455
1835 46.7979505 24.8043997 3380483565
1836 46.7941853 24.8034431 3380483567
1837 46.7940334 24.8034167 3380483568
1838 46.7875775 24.8004505 3380483573
1839 46.7900133 24.8014734 3380483574
1840 46.7901469 24.8015297 3380483575
1841 46.6875813 24.7190299 469937748
1842 46.7843539 24.7991247 3380483581
1843 46.783374 24.7982326 3380483582
1844 46.7834814 24.7982783 3380483584
1845 46.7731341 24.8050802 2363495937
1846 46.7819637 24.7978018 3380483586
1847 46.3025238 24.3896633 3403683331
1848 46.7842347 24.7985984 3380483588
1849 46.7844513 24.7981695 3380483590
1850 46.7847627 24.7983149 3380483591
1851 46.7845474 24.7987414 3380483594
1852 46.7853142 24.799063 3380483595
1853 46.7616643 24.8053338 2363495948
1854 46.7907624 24.8013482 3380483598
1855 46.7861432 24.8056399 2363495951
1856 46.7711599 24.8056465 2363495952
1857 46.7852631 24.7991674 3380483601
1858 46.7866501 24.7996233 3380483602
1859 46.7866972 24.8000809 3380483603
1860 46.7585931 24.8061839 2363495956
1861 46.7915159 24.8016642 3380483607
1862 46.7926837 24.8023223 3380483608
1863 46.7548825 24.8059344 2363495961
1864 46.7922902 24.8024392 3380483610
1865 46.7917453 24.802208 3380483611
1866 46.7668154 24.8062346 2363495965
1867 46.6925848 24.7487916 497948190
1868 46.8921384 24.7442323 1628111792
1869 46.7872316 24.792663 3380483619
1870 46.7651355 24.8075533 2363495975
1871 46.790185 24.806667 2363495977
1872 46.6691771 24.8009804 440014378
1873 46.665458 24.8083713 440014379
1874 46.7375344 24.6343634 2302547501
1875 46.7683701 24.8067246 2363495982
1876 46.7841459 24.7995369 3380483631
1877 46.8049586 24.8131778 3380483633
1878 46.8000255 24.8110667 3380483634
1879 46.7750929 24.7519326 675550771
1880 46.7725581 24.7556568 675550772
1881 46.7775369 24.758697 675550775
1882 46.7749351 24.7536619 675550777
1883 46.7788475 24.756915 675550780
1884 46.7373965 24.6350803 2302547519
1885 46.7742156 24.8075088 2363496000
1886 46.7765328 24.7544762 675550786
1887 46.7761795 24.7542609 675550788
1888 46.7793285 24.7500794 675550791
1889 46.7744498 24.7530803 675550792
1890 46.7786949 24.7557937 675550794
1891 46.7793697 24.7562049 675550795
1892 46.7792755 24.756333 675550796
1893 46.7742402 24.7533658 675550799
1894 46.7752305 24.7520177 675550800
1895 46.7722143 24.7561251 675550801
1896 46.7372204 24.6361505 2302547539
1897 46.7740569 24.8081072 2363496023
1898 46.7649525 24.8082671 2363496025
1899 46.7699923 24.8082592 2363496027
1900 46.7698229 24.8082819 2363496030
1901 46.7768484 24.7538262 675550817
1902 46.7370525 24.6371708 2302547560
1903 46.7820123 24.7526118 675550825
1904 46.7616976 24.8088274 2363496044
1905 46.7865465 24.808888 2363496048
1906 46.7790087 24.808948 2363496051
1907 46.7873863 24.8090691 2363496056
1908 46.7793387 24.809062 2363496057
1909 46.787099 24.8091096 2363496058
1910 46.7747659 24.8093231 2363496061
1911 46.7910878 24.8092784 2363496062
1912 46.7831482 24.8093294 2363496065
1913 46.7692109 24.8094939 2363496069
1914 46.7884762 24.8096787 2363496072
1915 46.7842712 24.8098027 2363496073
1916 46.7761976 24.8098023 2363496074
1917 46.772239 24.8098738 2363496076
1918 46.7858532 24.8102887 2363496083
1919 46.7863594 24.8105011 2363496086
1920 46.7159123 24.8251969 604985625
1921 46.7663917 24.8107986 2363496093
1922 46.7784085 24.8109164 2363496096
1923 46.3527663 24.3561521 3403683491
1924 46.8000977 24.8109261 2363496102
1925 46.7877646 24.8110907 2363496103
1926 46.7876292 24.8112181 2363496104
1927 46.6864314 24.5841604 1797658284
1928 46.7683029 24.8116189 2363496112
1929 46.7996853 24.8117298 2363496113
1930 46.7380575 24.6394064 2302547635
1931 46.739174 24.6394598 2302547637
1932 46.7426468 24.6396257 2302547639
1933 46.7775386 24.8118593 2363496120
1934 46.7460528 24.6397863 2302547641
1935 46.6860825 24.5846419 1797658298
1936 46.7468381 24.6398233 2302547644
1937 46.6858742 24.5849292 1797658302
1938 46.6845406 24.5856548 1797658306
1939 46.8043249 24.8127407 2363496141
1940 46.8050497 24.8130518 2363496151
1941 46.7726769 24.813426 2363496160
1942 46.7934472 24.8136704 2363496162
1943 46.8045165 24.8137895 2363496168
1944 46.7747542 24.8143483 2363496184
1945 46.7953374 24.8144671 2363496185
1946 46.7860746 24.8143376 2363496186
1947 46.7982148 24.81464 2363496196
1948 46.7928886 24.814807 2363496198
1949 46.6738072 24.7470325 461813038
1950 46.7776233 24.8155353 2363496223
1951 46.78533 24.8154974 2363496229
1952 46.7901071 24.8160764 2363496237
1953 46.7902361 24.8161319 2363496239
1954 46.779626 24.8163743 2363496243
1955 46.8025368 24.8165289 2363496247
1956 46.7917249 24.8167721 2363496254
1957 46.7808461 24.8168945 2363496257
1958 46.7897853 24.8170757 2363496260
1959 46.7844411 24.8172574 2363496261
1960 46.7920271 24.8179894 2363496270
1961 46.7954449 24.8195452 2363496282
1962 46.7882035 24.8200169 2363496284
1963 46.672941 24.5902472 860231611
1964 46.6727844 24.5904649 860231613
1965 46.6747409 24.5917352 860231617
1966 46.6729249 24.5906436 860231619
1967 46.6727428 24.5903277 860231623
1968 46.6726162 24.5905085 860231629
1969 46.6784953 24.5852154 860231641
1970 46.6773586 24.5868379 860231643
1971 46.677133 24.5843766 860231644
1972 46.6694688 24.5947409 860231647
1973 46.704221 24.5284237 1726918310
1974 46.6786662 24.58763 860231660
1975 46.6800242 24.5867694 860231662
1976 46.8347952 24.7595945 1732253680
1977 46.6777408 24.5870729 860231667
1978 46.6789588 24.5855008 860231668
1979 46.8407347 24.7520984 1732253690
1980 46.8408238 24.7519784 1732253693
1981 46.737041 24.6695913 496113663
1982 46.7370038 24.6697709 496113667
1983 46.5621208 24.6379281 1698825220
1984 46.7368096 24.6698266 496113690
1985 46.7368414 24.6696474 496113695
