id	layer	num1	num2	num3	lon	pos	Station	st_x	st_y	lat	proximity_to_metro
streets_10855	streets	None	None	None	None	(24.662699586077398, 46.722364008621099)	None	46.7223640086	24.6626995861	None	None
streets_78	streets	None	None	None	None	(24.752738281409197, 46.746251726704102)	None	46.7462517267	24.7527382814	None	None
streets_79	streets	None	None	None	None	(24.716052040640601, 46.671797255846997)	None	46.6717972558	24.7160520406	None	None
streets_12632	streets	None	None	None	None	(24.603256957536203, 46.7869080819044)	None	46.7869080819	24.6032569575	None	None
streets_12633	streets	None	None	None	None	(24.768663326697997, 46.608131140252603)	None	46.6081311403	24.7686633267	None	None
streets_74	streets	None	None	None	None	(24.755175318018104, 46.839479623667899)	None	46.8394796237	24.755175318	None	None
streets_75	streets	None	None	None	None	(24.649360833765396, 46.7255867632784)	None	46.7255867633	24.6493608338	None	None
streets_76	streets	None	None	None	None	(24.715134260897898, 46.706193847806396)	None	46.7061938478	24.7151342609	None	None
streets_77	streets	None	None	None	None	(24.717610571083103, 46.700815199268398)	None	46.7008151993	24.7176105711	None	None
streets_13289	streets	None	None	None	None	(24.657849304357701, 46.7490906243005)	None	46.7490906243	24.6578493044	None	None
streets_2409	streets	None	None	None	None	(24.6946325998452, 46.614102539353397)	None	46.6141025394	24.6946325998	None	None
streets_2408	streets	None	None	None	None	(24.694366775764397, 46.615731045713304)	None	46.6157310457	24.6943667758	None	None
streets_2401	streets	None	None	None	None	(24.589011101854201, 46.780877586386396)	None	46.7808775864	24.5890111019	None	None
streets_2400	streets	None	None	None	None	(24.588233851772198, 46.753831200937796)	None	46.7538312009	24.5882338518	None	None
streets_2403	streets	None	None	None	None	(24.831726641820001, 46.66220207048579)	None	46.6622020705	24.8317266418	None	None
streets_2402	streets	None	None	None	None	(24.781129532688499, 46.731042676713997)	None	46.7310426767	24.7811295327	None	None
streets_2405	streets	None	None	None	None	(24.817852213516503, 46.647864187872599)	None	46.6478641879	24.8178522135	None	None
streets_2404	streets	None	None	None	None	(24.839400996981002, 46.795473363096797)	None	46.7954733631	24.839400997	None	None
streets_2407	streets	None	None	None	None	(24.7166475813722, 46.779912752162502)	None	46.7799127522	24.7166475814	None	None
streets_2406	streets	None	None	None	None	(24.697801274967603, 46.612054291218499)	None	46.6120542912	24.697801275	None	None
streets_11109	streets	None	None	None	None	(24.6218214103516, 46.693932412541507)	None	46.6939324125	24.6218214104	None	None
streets_11108	streets	None	None	None	None	(24.762451217662896, 46.8331159463212)	None	46.8331159463	24.7624512177	None	None
streets_11107	streets	None	None	None	None	(24.6112197874203, 46.718949077869901)	None	46.7189490779	24.6112197874	None	None
taz_2241	taz	4204	2739	43	46.690642	(24.668597000000002, 46.690641999999997)	None	None	None	24.668597	0.783928336081
streets_11105	streets	None	None	None	None	(24.698731912002302, 46.724288512678605)	None	46.7242885127	24.698731912	None	None
streets_11104	streets	None	None	None	None	(24.754719041332002, 46.824743064528704)	None	46.8247430645	24.7547190413	None	None
streets_11103	streets	None	None	None	None	(24.748555484113396, 46.704123766827898)	None	46.7041237668	24.7485554841	None	None
streets_11102	streets	None	None	None	None	(24.576521950451998, 46.693005476740801)	None	46.6930054767	24.5765219505	None	None
streets_11101	streets	None	None	None	None	(24.731383725740198, 46.846416091042606)	None	46.846416091	24.7313837257	None	None
streets_11100	streets	None	None	None	None	(24.790262772673202, 46.779857926596698)	None	46.7798579266	24.7902627727	None	None
taz_1919	taz	3082	7296	1055	46.709168	(24.665262999999999, 46.709167999999998)	None	None	None	24.665263	0.488044893401
taz_1918	taz	3074	4894	1045	46.709424	(24.682370000000002, 46.709423999999999)	None	None	None	24.68237	0.906762944464
streets_10278	streets	None	None	None	None	(24.760748674134103, 46.637155624748296)	None	46.6371556247	24.7607486741	None	None
streets_10279	streets	None	None	None	None	(24.777234751199199, 46.5990158110571)	None	46.5990158111	24.7772347512	None	None
taz_1915	taz	2554	963	1116	46.644519	(24.598050000000001, 46.644519000000003)	None	None	None	24.59805	0.330243730967
taz_1914	taz	2553	3104	1116	46.648702	(24.599931999999999, 46.648702)	None	None	None	24.599932	0.405071483767
taz_1917	taz	3073	5483	1045	46.711226	(24.678941000000002, 46.711226000000003)	None	None	None	24.678941	0.825582761543
taz_1916	taz	1611	8535	760	46.753571	(24.769541, 46.753571000000001)	None	None	None	24.769541	0.600581620069
taz_1911	taz	2560	5058	1108	46.687112	(24.613807999999999, 46.687111999999999)	None	None	None	24.613808	0.552504799943
taz_1910	taz	2559	5931	1108	46.68619	(24.612483999999998, 46.686190000000003)	None	None	None	24.612484	0.493003409404
taz_1913	taz	2562	7063	1106	46.683674	(24.618217000000001, 46.683673999999996)	None	None	None	24.618217	0.495997408837
taz_1912	taz	2561	6389	1106	46.685979	(24.615220000000001, 46.685978999999996)	None	None	None	24.61522	0.452921737949
streets_3219	streets	None	None	None	None	(24.727591574449299, 46.7589544688093)	None	46.7589544688	24.7275915744	None	None
streets_3218	streets	None	None	None	None	(24.642555050293002, 46.718912248081892)	None	46.7189122481	24.6425550503	None	None
streets_11583	streets	None	None	None	None	(24.677779382848801, 46.696646075049401)	None	46.696646075	24.6777793828	None	None
streets_11582	streets	None	None	None	None	(24.7258906153263, 46.6937850683383)	None	46.6937850683	24.7258906153	None	None
streets_3213	streets	None	None	None	None	(24.831619585837196, 46.848523383178097)	None	46.8485233832	24.8316195858	None	None
streets_4954	streets	None	None	None	None	(24.781894075448697, 46.675352941049297)	None	46.675352941	24.7818940754	None	None
streets_3212	streets	None	None	None	None	(24.592347449398698, 46.684971034905395)	None	46.6849710349	24.5923474494	None	None
streets_3211	streets	None	None	None	None	(24.6398851107826, 46.711957749885499)	None	46.7119577499	24.6398851108	None	None
streets_3210	streets	None	None	None	None	(24.566664737145199, 46.901133659299603)	None	46.9011336593	24.5666647371	None	None
streets_3217	streets	None	None	None	None	(24.767868143391301, 46.776567709593294)	None	46.7765677096	24.7678681434	None	None
streets_3216	streets	None	None	None	None	(24.768697331996002, 46.772117388663595)	None	46.7721173887	24.768697332	None	None
streets_3576	streets	None	None	None	None	(24.555538621567301, 46.672161735664794)	None	46.6721617357	24.5555386216	None	None
streets_3577	streets	None	None	None	None	(24.582025572995299, 46.749837819197104)	None	46.7498378192	24.582025573	None	None
streets_3574	streets	None	None	None	None	(24.804654521053401, 46.816636453380497)	None	46.8166364534	24.8046545211	None	None
streets_3575	streets	None	None	None	None	(24.742998374965701, 46.712033851388291)	None	46.7120338514	24.742998375	None	None
streets_3572	streets	None	None	None	None	(24.705720471080699, 46.8044940594555)	None	46.8044940595	24.7057204711	None	None
streets_3573	streets	None	None	None	None	(24.632238035704699, 46.706360237418302)	None	46.7063602374	24.6322380357	None	None
streets_3570	streets	None	None	None	None	(24.815039724627599, 46.623717723367299)	None	46.6237177234	24.8150397246	None	None
streets_3571	streets	None	None	None	None	(24.683569689741301, 46.764933371152495)	None	46.7649333712	24.6835696897	None	None
streets_3214	streets	None	None	None	None	(24.5737534094661, 46.736813752871896)	None	46.7368137529	24.5737534095	None	None
streets_3578	streets	None	None	None	None	(24.641516202276396, 46.693904092124299)	None	46.6939040921	24.6415162023	None	None
streets_3579	streets	None	None	None	None	(24.896583155219304, 46.844257335681)	None	46.8442573357	24.8965831552	None	None
streets_11588	streets	None	None	None	None	(24.656904052013001, 46.710024341454897)	None	46.7100243415	24.656904052	None	None
streets_7051	streets	None	None	None	None	(24.644777538008498, 46.718988979994499)	None	46.71898898	24.644777538	None	None
streets_7050	streets	None	None	None	None	(24.745629622174, 46.6480661460824)	None	46.6480661461	24.7456296222	None	None
streets_7053	streets	None	None	None	None	(24.7458573071358, 46.648298402700206)	None	46.6482984027	24.7458573071	None	None
streets_7052	streets	None	None	None	None	(24.6264143703016, 46.694982058251703)	None	46.6949820583	24.6264143703	None	None
taz_6503	taz	1339	10554	531	46.721874	(24.44622, 46.721874)	None	None	None	24.44622	11.4635529319
streets_8814	streets	None	None	None	None	(24.727206467887896, 46.653553198467506)	None	46.6535531985	24.7272064679	None	None
streets_8815	streets	None	None	None	None	(24.708967710639897, 46.717455207609795)	None	46.7174552076	24.7089677106	None	None
streets_5824	streets	None	None	None	None	(24.570596085761, 46.654659044043207)	None	46.654659044	24.5705960858	None	None
streets_8817	streets	None	None	None	None	(24.5988640865089, 46.7383712174137)	None	46.7383712174	24.5988640865	None	None
streets_8810	streets	None	None	None	None	(24.604286364024603, 46.772007830406707)	None	46.7720078304	24.604286364	None	None
streets_11791	streets	None	None	None	None	(24.776926066721803, 46.743543569349001)	None	46.7435435693	24.7769260667	None	None
streets_5531	streets	None	None	None	None	(24.725162809112899, 46.669113433088292)	None	46.6691134331	24.7251628091	None	None
streets_8812	streets	None	None	None	None	(24.626925346557002, 46.749505667767998)	None	46.7495056678	24.6269253466	None	None
streets_8813	streets	None	None	None	None	(24.497148306776499, 46.627630924117796)	None	46.6276309241	24.4971483068	None	None
streets_8104	streets	None	None	None	None	(24.675211370254502, 46.664104378750494)	None	46.6641043788	24.6752113703	None	None
streets_8818	streets	None	None	None	None	(24.690294859867301, 46.695323882298297)	None	46.6953238823	24.6902948599	None	None
streets_8819	streets	None	None	None	None	(24.770851939014801, 46.661763864651903)	None	46.6617638647	24.770851939	None	None
streets_5828	streets	None	None	None	None	(24.677363759520997, 46.692671831647608)	None	46.6926718316	24.6773637595	None	None
streets_5829	streets	None	None	None	None	(24.6764184761054, 46.690423416251896)	None	46.6904234163	24.6764184761	None	None
streets_8105	streets	None	None	None	None	(24.658716800633997, 46.6708861718352)	None	46.6708861718	24.6587168006	None	None
taz_12348	taz	4065	5337	174	46.68323	(24.657705, 46.683230000000002)	None	None	None	24.657705	1.97569743571
taz_12345	taz	4070	2628	1373	46.596481	(24.577490000000001, 46.596480999999997)	None	None	None	24.57749	0.889891442204
taz_12344	taz	4069	153	1078	46.65222	(24.609654000000003, 46.65222)	None	None	None	24.609654	0.462414454512
taz_12343	taz	4072	7262	1369	46.544213	(24.581883999999999, 46.544212999999999)	None	None	None	24.581884	0.964717711361
taz_12342	taz	4071	7342	1373	46.601547	(24.578946999999999, 46.601546999999997)	None	None	None	24.578947	1.26412880271
streets_9523	streets	None	None	None	None	(24.6711868640778, 46.726479201111708)	None	46.7264792011	24.6711868641	None	None
streets_9522	streets	None	None	None	None	(24.826696168790999, 46.793743723642905)	None	46.7937437236	24.8266961688	None	None
streets_9521	streets	None	None	None	None	(24.595033521586199, 46.769948872891902)	None	46.7699488729	24.5950335216	None	None
streets_9520	streets	None	None	None	None	(24.594674712266002, 46.769173604776498)	None	46.7691736048	24.5946747123	None	None
streets_9527	streets	None	None	None	None	(24.590904281942102, 46.612908024486103)	None	46.6129080245	24.5909042819	None	None
streets_9526	streets	None	None	None	None	(24.839341157848501, 46.831280132993498)	None	46.831280133	24.8393411578	None	None
streets_9525	streets	None	None	None	None	(24.678872731922496, 46.737041407923499)	None	46.7370414079	24.6788727319	None	None
streets_9524	streets	None	None	None	None	(24.9066572005243, 46.973614310273703)	None	46.9736143103	24.9066572005	None	None
streets_9529	streets	None	None	None	None	(24.795288713139101, 46.7660106788924)	None	46.7660106789	24.7952887131	None	None
streets_9528	streets	None	None	None	None	(24.795754854182501, 46.767108494353501)	None	46.7671084944	24.7957548542	None	None
streets_1068	streets	None	None	None	None	(24.7838290007873, 46.679337969076997)	None	46.6793379691	24.7838290008	None	None
streets_1069	streets	None	None	None	None	(24.782762063426699, 46.679876817959496)	None	46.679876818	24.7827620634	None	None
streets_1066	streets	None	None	None	None	(24.785013841622199, 46.685781158276797)	None	46.6857811583	24.7850138416	None	None
streets_1067	streets	None	None	None	None	(24.409755984120697, 46.837780309666798)	None	46.8377803097	24.4097559841	None	None
streets_1064	streets	None	None	None	None	(24.656400687820202, 46.789113879347802)	None	46.7891138793	24.6564006878	None	None
streets_1065	streets	None	None	None	None	(24.656819599758602, 46.790138670953105)	None	46.790138671	24.6568195998	None	None
streets_1062	streets	None	None	None	None	(24.704073871022199, 46.772781733763892)	None	46.7727817338	24.704073871	None	None
streets_1063	streets	None	None	None	None	(24.6945876183038, 46.7765473365613)	None	46.7765473366	24.6945876183	None	None
streets_1060	streets	None	None	None	None	(24.749321549012297, 46.829431442858201)	None	46.8294314429	24.749321549	None	None
streets_1061	streets	None	None	None	None	(24.599401250589601, 46.670606781244793)	None	46.6706067812	24.5994012506	None	None
streets_12888	streets	None	None	None	None	(24.761808091006799, 46.713965790947292)	None	46.7139657909	24.761808091	None	None
streets_4656	streets	None	None	None	None	(24.796868521357499, 46.769716298578999)	None	46.7697162986	24.7968685214	None	None
streets_4657	streets	None	None	None	None	(24.6830432314005, 46.706803581370202)	None	46.7068035814	24.6830432314	None	None
streets_4654	streets	None	None	None	None	(24.7987346691284, 46.679021884800399)	None	46.6790218848	24.7987346691	None	None
streets_4655	streets	None	None	None	None	(24.727295427868299, 46.652445346488705)	None	46.6524453465	24.7272954279	None	None
streets_4652	streets	None	None	None	None	(24.585246881661401, 46.783291565548495)	None	46.7832915655	24.5852468817	None	None
streets_4653	streets	None	None	None	None	(24.801876349343299, 46.565606259348606)	None	46.5656062593	24.8018763493	None	None
streets_4650	streets	None	None	None	None	(24.670708051904302, 46.784057163015603)	None	46.784057163	24.6707080519	None	None
streets_4658	streets	None	None	None	None	(24.812133302782801, 46.712283962492101)	None	46.7122839625	24.8121333028	None	None
streets_4659	streets	None	None	None	None	(24.649750787174803, 46.704470485256202)	None	46.7044704853	24.6497507872	None	None
streets_13198	streets	None	None	None	None	(24.670441048507598, 46.700245305449101)	None	46.7002453054	24.6704410485	None	None
streets_13196	streets	None	None	None	None	(24.990519363708895, 46.52679958435921)	None	46.5267995844	24.9905193637	None	None
streets_13197	streets	None	None	None	None	(24.592907555795303, 46.715720434771605)	None	46.7157204348	24.5929075558	None	None
streets_13194	streets	None	None	None	None	(24.621050261616897, 46.747139260460102)	None	46.7471392605	24.6210502616	None	None
taz_12389	taz	2833	10433	258	46.756972	(24.676120000000001, 46.756971999999998)	None	None	None	24.67612	0.820920717412
streets_13192	streets	None	None	None	None	(24.728881354987998, 46.656211090383799)	None	46.6562110904	24.728881355	None	None
streets_13193	streets	None	None	None	None	(24.980294483122002, 46.531628026590901)	None	46.5316280266	24.9802944831	None	None
streets_13190	streets	None	None	None	None	(24.569137794977102, 46.897431278100498)	None	46.8974312781	24.569137795	None	None
streets_13191	streets	None	None	None	None	(24.631112268129698, 46.769774641117294)	None	46.7697746411	24.6311122681	None	None
taz_362	taz	3144	2033	855	46.700444	(24.702372, 46.700443999999997)	None	None	None	24.702372	1.31774941005
taz_363	taz	3143	1047	91	46.70466	(24.710387000000001, 46.704659999999997)	None	None	None	24.710387	0.455507407953
taz_360	taz	3147	3220	854	46.705188	(24.703520999999999, 46.705188)	None	None	None	24.703521	0.945901221833
taz_361	taz	3764	6325	328	46.754762	(24.622426000000001, 46.754761999999999)	None	None	None	24.622426	2.32417636173
taz_364	taz	1207	8925	142	46.793921	(24.769151000000001, 46.793921000000005)	None	None	None	24.769151	1.21098754036
streets_4354	streets	None	None	None	None	(24.6204139808289, 46.757579985704496)	None	46.7575799857	24.6204139808	None	None
taz_12388	taz	2834	5224	1409	46.748949	(24.669938000000002, 46.748948999999996)	None	None	None	24.669938	0.258948977496
taz_2033	taz	3522	9171	658	46.64663	(24.734476999999998, 46.646630000000002)	None	None	None	24.734477	1.30491839133
streets_961	streets	None	None	None	None	(24.856572341085897, 46.877761688733997)	None	46.8777616887	24.8565723411	None	None
taz_2037	taz	3518	3292	659	46.652798	(24.732601000000003, 46.652797999999997)	None	None	None	24.732601	0.777933994968
taz_2036	taz	3519	3101	659	46.652262	(24.733744000000002, 46.652262)	None	None	None	24.733744	0.915686216246
taz_2035	taz	3520	2179	659	46.653297	(24.736802999999998, 46.653296999999995)	None	None	None	24.736803	1.03797657114
streets_960	streets	None	None	None	None	(24.796528986185102, 46.861077095927598)	None	46.8610770959	24.7965289862	None	None
streets_6874	streets	None	None	None	None	(24.6463542139882, 46.721042282341102)	None	46.7210422823	24.646354214	None	None
streets_6875	streets	None	None	None	None	(24.610008487474801, 46.722626148314603)	None	46.7226261483	24.6100084875	None	None
taz_2039	taz	3516	2416	18	46.657091	(24.736418, 46.657090999999994)	None	None	None	24.736418	0.70878538879
taz_2038	taz	3517	2180	18	46.656623	(24.738208, 46.656622999999996)	None	None	None	24.738208	0.669721551705
streets_6870	streets	None	None	None	None	(24.474508093563198, 46.799314199077209)	None	46.7993141991	24.4745080936	None	None
streets_6871	streets	None	None	None	None	(24.814708955950103, 46.850948701774996)	None	46.8509487018	24.814708956	None	None
streets_6872	streets	None	None	None	None	(24.7726784692527, 46.670650612964003)	None	46.670650613	24.7726784693	None	None
streets_6873	streets	None	None	None	None	(24.643161745527703, 46.699502198622397)	None	46.6995021986	24.6431617455	None	None
taz_10260	taz	3683	7204	1389	46.608279	(24.579620000000002, 46.608278999999996)	None	None	None	24.57962	1.87111070919
taz_10261	taz	3684	10	1387	46.593172	(24.586314999999999, 46.593171999999996)	None	None	None	24.586315	0.535615844755
streets_5526	streets	None	None	None	None	(24.605665794158202, 46.782113825070702)	None	46.7821138251	24.6056657942	None	None
streets_5522	streets	None	None	None	None	(24.650373358212001, 46.700124042213794)	None	46.7001240422	24.6503733582	None	None
streets_8234	streets	None	None	None	None	(24.702266993697801, 46.619944546963609)	None	46.619944547	24.7022669937	None	None
streets_3969	streets	None	None	None	None	(24.5823053130412, 46.584493989399299)	None	46.5844939894	24.582305313	None	None
streets_3968	streets	None	None	None	None	(24.558138882028302, 46.701614938802201)	None	46.7016149388	24.558138882	None	None
streets_3965	streets	None	None	None	None	(24.755366765828001, 46.820667288633501)	None	46.8206672886	24.7553667658	None	None
streets_3964	streets	None	None	None	None	(24.636152416018199, 46.677041921614602)	None	46.6770419216	24.636152416	None	None
streets_3967	streets	None	None	None	None	(24.584744923566397, 46.745610689697706)	None	46.7456106897	24.5847449236	None	None
streets_3966	streets	None	None	None	None	(24.800063295863801, 46.865447074054096)	None	46.8654470741	24.8000632959	None	None
streets_3961	streets	None	None	None	None	(24.600169069804203, 46.780819477107705)	None	46.7808194771	24.6001690698	None	None
streets_3960	streets	None	None	None	None	(24.587622368594197, 46.595300233783)	None	46.5953002338	24.5876223686	None	None
streets_3963	streets	None	None	None	None	(24.591479977593103, 46.7621209586273)	None	46.7621209586	24.5914799776	None	None
streets_3962	streets	None	None	None	None	(24.553300725613799, 46.921933607640895)	None	46.9219336076	24.5533007256	None	None
streets_10456	streets	None	None	None	None	(24.803586137383398, 46.691381040499493)	None	46.6913810405	24.8035861374	None	None
streets_10985	streets	None	None	None	None	(24.741371620763196, 46.762793261909707)	None	46.7627932619	24.7413716208	None	None
streets_10454	streets	None	None	None	None	(24.679220779952601, 46.663038500848209)	None	46.6630385008	24.67922078	None	None
streets_8200	streets	None	None	None	None	(24.648350558644498, 46.760409684284106)	None	46.7604096843	24.6483505586	None	None
streets_10463	streets	None	None	None	None	(24.697284509512603, 46.721779335999202)	None	46.721779336	24.6972845095	None	None
streets_10462	streets	None	None	None	None	(24.695125315855197, 46.722286411458995)	None	46.7222864115	24.6951253159	None	None
streets_10461	streets	None	None	None	None	(24.687042417620201, 46.743196252438899)	None	46.7431962524	24.6870424176	None	None
streets_10455	streets	None	None	None	None	(24.817414127649396, 46.707632285992098)	None	46.707632286	24.8174141276	None	None
streets_10467	streets	None	None	None	None	(24.619152014008304, 46.698653976550801)	None	46.6986539766	24.619152014	None	None
streets_10466	streets	None	None	None	None	(24.615507611535502, 46.826299086213702)	None	46.8262990862	24.6155076115	None	None
streets_10465	streets	None	None	None	None	(24.736161172055997, 46.679321822378704)	None	46.6793218224	24.7361611721	None	None
streets_10464	streets	None	None	None	None	(24.737761378235103, 46.678530791596501)	None	46.6785307916	24.7377613782	None	None
streets_10452	streets	None	None	None	None	(24.782093937608899, 46.708989873984791)	None	46.708989874	24.7820939376	None	None
streets_10469	streets	None	None	None	None	(24.545493856050101, 46.464013231938999)	None	46.4640132319	24.5454938561	None	None
streets_10468	streets	None	None	None	None	(24.608194866515603, 46.7331369794802)	None	46.7331369795	24.6081948665	None	None
streets_10453	streets	None	None	None	None	(24.6331492847088, 46.703035124348901)	None	46.7030351243	24.6331492847	None	None
streets_12919	streets	None	None	None	None	(24.823411772409202, 46.803524106730698)	None	46.8035241067	24.8234117724	None	None
streets_12918	streets	None	None	None	None	(24.812415339186, 46.780905637190202)	None	46.7809056372	24.8124153392	None	None
streets_10450	streets	None	None	None	None	(24.777898997601699, 46.646032032504607)	None	46.6460320325	24.7778989976	None	None
streets_12911	streets	None	None	None	None	(24.680746060566896, 46.691584814448902)	None	46.6915848144	24.6807460606	None	None
streets_12910	streets	None	None	None	None	(24.596276058917898, 46.596451148281602)	None	46.5964511483	24.5962760589	None	None
streets_12913	streets	None	None	None	None	(24.693059022281602, 46.730219003677597)	None	46.7302190037	24.6930590223	None	None
streets_10451	streets	None	None	None	None	(24.727533952956101, 46.776858077924899)	None	46.7768580779	24.727533953	None	None
streets_12915	streets	None	None	None	None	(24.814694069805899, 46.670675086030293)	None	46.670675086	24.8146940698	None	None
streets_12914	streets	None	None	None	None	(24.604192170825399, 46.789125414674103)	None	46.7891254147	24.6041921708	None	None
streets_8108	streets	None	None	None	None	(24.841157385700399, 46.686096170895397)	None	46.6860961709	24.8411573857	None	None
streets_12916	streets	None	None	None	None	(24.495305701901497, 46.626222075721294)	None	46.6262220757	24.4953057019	None	None
streets_14502	streets	None	None	None	None	(24.584992718500501, 46.591019660391396)	None	46.5910196604	24.5849927185	None	None
taz_1078	taz	3463	5616	841	46.675315	(24.691848999999998, 46.675315000000005)	None	None	None	24.691849	1.02791330374
taz_1079	taz	3464	4079	840	46.678392	(24.685795000000002, 46.678391999999995)	None	None	None	24.685795	1.04923631443
taz_1072	taz	3471	4394	839	46.674464	(24.700261999999999, 46.674464)	None	None	None	24.700262	0.86021507041
taz_1073	taz	3472	3318	839	46.675593	(24.700357999999998, 46.675592999999999)	None	None	None	24.700358	0.800251964356
taz_1070	taz	3469	4985	33	46.678247	(24.695111999999998, 46.678246999999999)	None	None	None	24.695112	0.612177091913
taz_1071	taz	3470	1196	839	46.676955	(24.697742000000002, 46.676955)	None	None	None	24.697742	0.736368417375
taz_1076	taz	3467	4986	33	46.679078	(24.693457000000002, 46.679078000000004)	None	None	None	24.693457	0.609983749164
taz_1077	taz	3468	10555	33	46.677462	(24.694165999999999, 46.677461999999998)	None	None	None	24.694166	0.720068427076
taz_1074	taz	3465	801	840	46.674206	(24.685444, 46.674205999999998)	None	None	None	24.685444	1.47112360421
taz_1075	taz	3466	4080	840	46.676613	(24.689313000000002, 46.676613000000003)	None	None	None	24.689313	1.09925881717
taz_12380	taz	2842	266	1152	46.738009	(24.674357999999998, 46.738009000000005)	None	None	None	24.674358	0.808190856739
streets_14611	streets	None	None	None	None	(24.792383414751395, 46.759493849689896)	None	46.7594938497	24.7923834148	None	None
streets_14612	streets	None	None	None	None	(24.571335034571799, 46.687813235128601)	None	46.6878132351	24.5713350346	None	None
streets_9850	streets	None	None	None	None	(24.819992240286798, 46.635512803248794)	None	46.6355128032	24.8199922403	None	None
streets_14614	streets	None	None	None	None	(24.836551806224104, 46.601913601378399)	None	46.6019136014	24.8365518062	None	None
streets_14615	streets	None	None	None	None	(24.701027747631002, 46.773456980256299)	None	46.7734569803	24.7010277476	None	None
streets_14616	streets	None	None	None	None	(24.573408310658998, 46.783449122363002)	None	46.7834491224	24.5734083107	None	None
streets_14617	streets	None	None	None	None	(24.713925425264698, 46.8427157949613)	None	46.842715795	24.7139254253	None	None
streets_14618	streets	None	None	None	None	(24.839619662186699, 46.635030441620501)	None	46.6350304416	24.8396196622	None	None
streets_14619	streets	None	None	None	None	(24.995675910540399, 46.579508706404894)	None	46.5795087064	24.9956759105	None	None
streets_7608	streets	None	None	None	None	(24.848163385874901, 46.969203658660405)	None	46.9692036587	24.8481633859	None	None
streets_7609	streets	None	None	None	None	(24.8001503790802, 46.683201424902293)	None	46.6832014249	24.8001503791	None	None
streets_7600	streets	None	None	None	None	(24.9522827791438, 47.028915597164094)	None	47.0289155972	24.9522827791	None	None
streets_7601	streets	None	None	None	None	(24.692443871613001, 46.755783765697402)	None	46.7557837657	24.6924438716	None	None
streets_7602	streets	None	None	None	None	(24.6899587406287, 46.72345129116421)	None	46.7234512912	24.6899587406	None	None
streets_7603	streets	None	None	None	None	(24.702791039796899, 46.6408934854799)	None	46.6408934855	24.7027910398	None	None
streets_7604	streets	None	None	None	None	(24.732113497779398, 46.690809708164302)	None	46.6908097082	24.7321134978	None	None
streets_7605	streets	None	None	None	None	(24.7792107608952, 46.787714172979101)	None	46.787714173	24.7792107609	None	None
streets_7607	streets	None	None	None	None	(24.848634840894999, 46.714598523483495)	None	46.7145985235	24.8486348409	None	None
streets_9736	streets	None	None	None	None	(24.629651576439599, 46.579040222417895)	None	46.5790402224	24.6296515764	None	None
streets_9737	streets	None	None	None	None	(24.883279289833798, 46.846875465491706)	None	46.8468754655	24.8832792898	None	None
streets_9734	streets	None	None	None	None	(24.666207959976102, 46.662605948089201)	None	46.6626059481	24.66620796	None	None
streets_9735	streets	None	None	None	None	(24.806675346107802, 46.746264254908198)	None	46.7462642549	24.8066753461	None	None
streets_9732	streets	None	None	None	None	(24.707329042136198, 46.651508993518107)	None	46.6515089935	24.7073290421	None	None
streets_9733	streets	None	None	None	None	(24.702008763281604, 46.699611812733295)	None	46.6996118127	24.7020087633	None	None
streets_259	streets	None	None	None	None	(24.792399384562803, 46.737683457376797)	None	46.7376834574	24.7923993846	None	None
streets_258	streets	None	None	None	None	(24.615893446209501, 46.730069051519393)	None	46.7300690515	24.6158934462	None	None
streets_257	streets	None	None	None	None	(24.596827292527298, 46.772885317066297)	None	46.7728853171	24.5968272925	None	None
streets_256	streets	None	None	None	None	(24.560196238926501, 46.773373576379697)	None	46.7733735764	24.5601962389	None	None
streets_255	streets	None	None	None	None	(24.801692969148803, 46.802099481707202)	None	46.8020994817	24.8016929691	None	None
streets_254	streets	None	None	None	None	(24.607513534609197, 46.769950401743792)	None	46.7699504017	24.6075135346	None	None
streets_253	streets	None	None	None	None	(24.607282917971002, 46.769982955477602)	None	46.7699829555	24.607282918	None	None
streets_252	streets	None	None	None	None	(24.575551821062799, 46.615264959428799)	None	46.6152649594	24.5755518211	None	None
streets_251	streets	None	None	None	None	(24.815080452861899, 46.671245370380795)	None	46.6712453704	24.8150804529	None	None
streets_250	streets	None	None	None	None	(24.616371616569602, 46.730492912826101)	None	46.7304929128	24.6163716166	None	None
streets_14319	streets	None	None	None	None	(24.712521083226601, 46.687577215077702)	None	46.6875772151	24.7125210832	None	None
taz_4428	taz	253	7534	430	46.527342	(24.600133, 46.527341999999997)	None	None	None	24.600133	1.96776562758
taz_4429	taz	1993	5246	1141	46.728924	(24.673223999999998, 46.728923999999999)	None	None	None	24.673224	1.16473890033
taz_4426	taz	252	4984	430	46.524445	(24.618319, 46.524445)	None	None	None	24.618319	3.6403055629
taz_4427	taz	2814	7875	935	46.783892	(24.689112999999999, 46.783892000000002)	None	None	None	24.689113	1.28316717205
taz_4424	taz	2822	5462	932	46.779109	(24.680831000000001, 46.779109000000005)	None	None	None	24.680831	0.629941143256
taz_4425	taz	2821	9059	933	46.783972	(24.686119000000001, 46.783971999999999)	None	None	None	24.686119	1.2694650407
taz_4422	taz	2820	2182	933	46.78015	(24.684707999999997, 46.780149999999999)	None	None	None	24.684708	1.05553130701
taz_4423	taz	2819	7426	933	46.781669	(24.685351999999998, 46.781669000000001)	None	None	None	24.685352	1.14156718392
taz_4420	taz	2818	1391	934	46.7811	(24.684704, 46.781100000000002)	None	None	None	24.684704	1.06234065184
