id	layer	num1	num2	num3	intermodality	lon	pos	Station	st_x	st_y	lat
streets_14197	streets	None	None	None	None	None	(24.580098327720698, 46.8251088847095)	None	46.8251088847	24.5800983277	None
streets_14196	streets	None	None	None	None	None	(24.697338538743, 46.769334913155696)	None	46.7693349132	24.6973385387	None
streets_14195	streets	None	None	None	None	None	(24.946243695721, 46.556874608990604)	None	46.556874609	24.9462436957	None
streets_14194	streets	None	None	None	None	None	(24.685182498839602, 46.72423668243629)	None	46.7242366824	24.6851824988	None
streets_14193	streets	None	None	None	None	None	(24.726093425367104, 46.694214734012796)	None	46.694214734	24.7260934254	None
streets_14192	streets	None	None	None	None	None	(24.830016829008397, 46.84616855200721)	None	46.846168552	24.830016829	None
streets_14191	streets	None	None	None	None	None	(24.993089762641898, 46.534401725126294)	None	46.5344017251	24.9930897626	None
streets_14190	streets	None	None	None	None	None	(24.5661565598063, 46.70820703046229)	None	46.7082070305	24.5661565598	None
streets_14199	streets	None	None	None	None	None	(24.664379650840303, 46.6864936302256)	None	46.6864936302	24.6643796508	None
streets_14198	streets	None	None	None	None	None	(24.7381556981249, 46.8369924674681)	None	46.8369924675	24.7381556981	None
streets_10867	streets	None	None	None	None	None	(24.6664656665166, 46.746318898908605)	None	46.7463188989	24.6664656665	None
streets_10866	streets	None	None	None	None	None	(24.7776140058846, 46.7237043121372)	None	46.7237043121	24.7776140059	None
streets_10869	streets	None	None	None	None	None	(24.670591204900198, 46.620297224146796)	None	46.6202972241	24.6705912049	None
streets_7919	streets	None	None	None	None	None	(24.731699064801102, 46.687324332793295)	None	46.6873243328	24.7316990648	None
streets_69	streets	None	None	None	None	None	(24.671512316484105, 46.719162591932005)	None	46.7191625919	24.6715123165	None
streets_68	streets	None	None	None	None	None	(24.6235662259172, 46.7154442434019)	None	46.7154442434	24.6235662259	None
streets_67	streets	None	None	None	None	None	(24.6606535291052, 46.71831352499989)	None	46.718313525	24.6606535291	None
streets_64	streets	None	None	None	None	None	(24.764961376153302, 46.725956546907994)	None	46.7259565469	24.7649613762	None
streets_61	streets	None	None	None	None	None	(24.7801031773952, 46.7315711189829)	None	46.731571119	24.7801031774	None
streets_60	streets	None	None	None	None	None	(24.7772347511992, 46.5990158110571)	None	46.5990158111	24.7772347512	None
streets_7914	streets	None	None	None	None	None	(24.7794762341332, 46.689044665206005)	None	46.6890446652	24.7794762341	None
streets_11766	streets	None	None	None	None	None	(24.7616542226219, 46.6500796799197)	None	46.6500796799	24.7616542226	None
streets_4838	streets	None	None	None	None	None	(24.734246409334503, 46.65195329744571)	None	46.6519532974	24.7342464093	None
streets_4839	streets	None	None	None	None	None	(24.7671955883594, 46.694764630277994)	None	46.6947646303	24.7671955884	None
streets_4836	streets	None	None	None	None	None	(24.558259936191302, 46.6732658696961)	None	46.6732658697	24.5582599362	None
streets_4837	streets	None	None	None	None	None	(24.6570421944434, 46.695244229701395)	None	46.6952442297	24.6570421944	None
streets_4834	streets	None	None	None	None	None	(24.7622954376127, 46.6539538444081)	None	46.6539538444	24.7622954376	None
streets_4835	streets	None	None	None	None	None	(24.7109289163263, 46.7691458221801)	None	46.7691458222	24.7109289163	None
streets_4832	streets	None	None	None	None	None	(24.862157808703397, 46.9230405144911)	None	46.9230405145	24.8621578087	None
streets_4833	streets	None	None	None	None	None	(24.6169850198338, 46.7695405251527)	None	46.7695405252	24.6169850198	None
streets_4830	streets	None	None	None	None	None	(24.729859825057602, 46.8163281305166)	None	46.8163281305	24.7298598251	None
streets_4831	streets	None	None	None	None	None	(24.6988021157063, 46.691944724611204)	None	46.6919447246	24.6988021157	None
streets_7917	streets	None	None	None	None	None	(24.8154849856745, 46.8507988726062)	None	46.8507988726	24.8154849857	None
streets_7910	streets	None	None	None	None	None	(24.591108297747898, 46.7799006952335)	None	46.7799006952	24.5911082977	None
streets_7911	streets	None	None	None	None	None	(24.668114268900105, 46.725543329191)	None	46.7255433292	24.6681142689	None
streets_7912	streets	None	None	None	None	None	(24.703330650311, 46.811571098597604)	None	46.8115710986	24.7033306503	None
streets_7913	streets	None	None	None	None	None	(24.6592997680762, 46.7554302256374)	None	46.7554302256	24.6592997681	None
streets_2399	streets	None	None	None	None	None	(24.6959548744137, 46.7643518195152)	None	46.7643518195	24.6959548744	None
streets_11119	streets	None	None	None	None	None	(24.561436243214196, 46.498875856464004)	None	46.4988758565	24.5614362432	None
streets_11111	streets	None	None	None	None	None	(24.5668622601013, 46.8453131222897)	None	46.8453131223	24.5668622601	None
taz_2250	taz	3928	6485	235	0.0895592740985	46.741162	(24.681744000000002, 46.741162)	None	None	None	24.681744
taz_2257	taz	4220	4589	837	0.151543719067	46.670785	(24.691969, 46.670784999999995)	None	None	None	24.691969
streets_10249	streets	None	None	None	None	None	(24.6291756543781, 46.6883006748623)	None	46.6883006749	24.6291756544	None
streets_10248	streets	None	None	None	None	None	(24.7870916916128, 46.7729955062654)	None	46.7729955063	24.7870916916	None
streets_10243	streets	None	None	None	None	None	(24.787123410735003, 46.77298544919)	None	46.7729854492	24.7871234107	None
streets_10242	streets	None	None	None	None	None	(24.741852088435103, 46.6600335423067)	None	46.6600335423	24.7418520884	None
streets_10241	streets	None	None	None	None	None	(24.7400538837438, 46.660978536857996)	None	46.6609785369	24.7400538837	None
streets_10247	streets	None	None	None	None	None	(24.585341928445803, 46.536525020290796)	None	46.5365250203	24.5853419284	None
streets_10246	streets	None	None	None	None	None	(24.7413274116784, 46.637553690733604)	None	46.6375536907	24.7413274117	None
streets_10245	streets	None	None	None	None	None	(24.531215468143, 46.4401055286113)	None	46.4401055286	24.5312154681	None
streets_10244	streets	None	None	None	None	None	(24.6297956032301, 46.6893764112128)	None	46.6893764112	24.6297956032	None
taz_10044	taz	2346	5567	1338	0.421635635164	46.715444	(24.623566, 46.715444)	None	None	None	24.623566
taz_10040	taz	222	10563	595	0.302380391233	46.611785	(24.957354000000002, 46.611785)	None	None	None	24.957354
streets_2393	streets	None	None	None	None	None	(24.5271736476182, 46.6816955769489)	None	46.6816955769	24.5271736476	None
taz_10042	taz	227	2547	561	0.549846806505	46.556526	(24.91384, 46.556526)	None	None	None	24.91384
taz_10043	taz	226	6784	587	0.450624558096	46.589106	(24.934622, 46.589106)	None	None	None	24.934622
streets_2392	streets	None	None	None	None	None	(24.6154770543539, 46.726034978897495)	None	46.7260349789	24.6154770544	None
streets_2395	streets	None	None	None	None	None	(24.601901254520502, 46.817371989546096)	None	46.8173719895	24.6019012545	None
streets_2394	streets	None	None	None	None	None	(24.756793792821604, 46.8239632379581)	None	46.823963238	24.7567937928	None
streets_2396	streets	None	None	None	None	None	(24.639932427614102, 46.743973477150796)	None	46.7439734772	24.6399324276	None
taz_14747	taz	32	2617	1384	0.288475135517	46.586738	(24.577758, 46.586738000000004)	None	None	None	24.577758
taz_14746	taz	2580	2490	1084	0.289182182418	46.661365	(24.611932, 46.661365)	None	None	None	24.611932
taz_14745	taz	2579	2490	161	0.289182182418	46.661365	(24.611932, 46.661365)	None	None	None	24.611932
taz_14744	taz	2582	9401	1083	0.817346217299	46.651525	(24.605914000000002, 46.651525)	None	None	None	24.605914
taz_14743	taz	2581	4868	1083	0.752533584728	46.646556	(24.602881, 46.646556)	None	None	None	24.602881
taz_14742	taz	928	6070	1316	0.28187603111	46.747523	(24.586271, 46.747523)	None	None	None	24.586271
streets_3375	streets	None	None	None	None	None	(24.6406958967514, 46.573950034614)	None	46.5739500346	24.6406958968	None
streets_6861	streets	None	None	None	None	None	(24.597334046055398, 46.5905467181702)	None	46.5905467182	24.5973340461	None
streets_3727	streets	None	None	None	None	None	(24.710359485104398, 46.8369876937304)	None	46.8369876937	24.7103594851	None
streets_12362	streets	None	None	None	None	None	(24.628688470219803, 46.7120255575525)	None	46.7120255576	24.6286884702	None
streets_3725	streets	None	None	None	None	None	(24.605998526964502, 46.770946261035796)	None	46.770946261	24.605998527	None
streets_3724	streets	None	None	None	None	None	(24.5282983533036, 46.7121418681682)	None	46.7121418682	24.5282983533	None
streets_11768	streets	None	None	None	None	None	(24.8525891679988, 46.604268070191296)	None	46.6042680702	24.852589168	None
streets_3723	streets	None	None	None	None	None	(24.7425279581759, 46.5948818792694)	None	46.5948818793	24.7425279582	None
streets_6860	streets	None	None	None	None	None	(24.719030721848696, 46.6617205880874)	None	46.6617205881	24.7190307218	None
streets_3722	streets	None	None	None	None	None	(24.744711142998298, 46.645581077413304)	None	46.6455810774	24.744711143	None
streets_3561	streets	None	None	None	None	None	(24.6168974583885, 46.76681217504029)	None	46.766812175	24.6168974584	None
streets_3560	streets	None	None	None	None	None	(24.627478250596102, 46.7504850435589)	None	46.7504850436	24.6274782506	None
streets_3562	streets	None	None	None	None	None	(24.7797350324895, 46.7286610034535)	None	46.7286610035	24.7797350325	None
streets_3721	streets	None	None	None	None	None	(24.6973257528118, 46.8108993101303)	None	46.8108993101	24.6973257528	None
streets_7021	streets	None	None	None	None	None	(24.7960299272197, 46.789116764469604)	None	46.7891167645	24.7960299272	None
streets_7022	streets	None	None	None	None	None	(24.6788168631424, 46.696121573713505)	None	46.6961215737	24.6788168631	None
streets_7023	streets	None	None	None	None	None	(24.6843744920734, 46.764059055829804)	None	46.7640590558	24.6843744921	None
streets_7024	streets	None	None	None	None	None	(24.607737889171, 46.79199656604)	None	46.791996566	24.6077378892	None
streets_7026	streets	None	None	None	None	None	(24.6984330737712, 46.6910422322921)	None	46.6910422323	24.6984330738	None
streets_7027	streets	None	None	None	None	None	(24.6808314558884, 46.77910922520061)	None	46.7791092252	24.6808314559	None
streets_7028	streets	None	None	None	None	None	(24.7010607238348, 46.8079532462895)	None	46.8079532463	24.7010607238	None
streets_7029	streets	None	None	None	None	None	(24.6514839725103, 46.7775630886102)	None	46.7775630886	24.6514839725	None
streets_2862	streets	None	None	None	None	None	(24.718564590670198, 46.850165700465794)	None	46.8501657005	24.7185645907	None
taz_4316	taz	3014	421	1154	0.115720009427	46.729076	(24.676502, 46.729076)	None	None	None	24.676502
taz_4317	taz	3013	7303	1154	0.115720009427	46.729528	(24.674985, 46.729528)	None	None	None	24.674985
taz_4318	taz	3020	6656	234	0.115720009427	46.727795	(24.682404000000002, 46.727795)	None	None	None	24.682404
taz_4319	taz	3019	8503	234	0.106999764318	46.728456	(24.679448, 46.728456)	None	None	None	24.679448
streets_7408	streets	None	None	None	None	None	(24.646652604155, 46.798329388618)	None	46.7983293886	24.6466526042	None
streets_7409	streets	None	None	None	None	None	(24.773774434514298, 46.71348729545079)	None	46.7134872955	24.7737744345	None
streets_7701	streets	None	None	None	None	None	(24.6753843428827, 46.749766226348896)	None	46.7497662263	24.6753843429	None
streets_7703	streets	None	None	None	None	None	(24.687606791405, 46.799005138625404)	None	46.7990051386	24.6876067914	None
streets_7702	streets	None	None	None	None	None	(24.6107797646504, 46.834390818261795)	None	46.8343908183	24.6107797647	None
streets_9518	streets	None	None	None	None	None	(24.8082156764643, 46.8631031068466)	None	46.8631031068	24.8082156765	None
streets_9519	streets	None	None	None	None	None	(24.8030827721927, 46.858412943053295)	None	46.8584129431	24.8030827722	None
streets_9516	streets	None	None	None	None	None	(24.742426673580603, 46.6858057012836)	None	46.6858057013	24.7424266736	None
streets_9517	streets	None	None	None	None	None	(24.5272099516431, 46.648965049666)	None	46.6489650497	24.5272099516	None
streets_9514	streets	None	None	None	None	None	(24.7222848975544, 46.7512463558051)	None	46.7512463558	24.7222848976	None
streets_7708	streets	None	None	None	None	None	(24.634090882004298, 46.60534211121411)	None	46.6053421112	24.634090882	None
streets_1079	streets	None	None	None	None	None	(24.815172395117397, 46.7188929483331)	None	46.7188929483	24.8151723951	None
streets_1078	streets	None	None	None	None	None	(24.624390789423, 46.7018743729519)	None	46.701874373	24.6243907894	None
streets_1071	streets	None	None	None	None	None	(24.7205992185191, 46.765838379996005)	None	46.76583838	24.7205992185	None
streets_1070	streets	None	None	None	None	None	(24.715666014500602, 46.6859170232209)	None	46.6859170232	24.7156660145	None
streets_1073	streets	None	None	None	None	None	(24.674358422298003, 46.738008959185)	None	46.7380089592	24.6743584223	None
streets_1072	streets	None	None	None	None	None	(24.7882356587553, 46.8204081494833)	None	46.8204081495	24.7882356588	None
streets_1075	streets	None	None	None	None	None	(24.7363816326647, 46.673939933200906)	None	46.6739399332	24.7363816327	None
streets_1074	streets	None	None	None	None	None	(24.6725589964728, 46.7399960108014)	None	46.7399960108	24.6725589965	None
streets_1077	streets	None	None	None	None	None	(24.758907793359604, 46.8273712742746)	None	46.8273712743	24.7589077934	None
streets_1076	streets	None	None	None	None	None	(24.6475603658507, 46.722763183405505)	None	46.7227631834	24.6475603659	None
taz_9403	taz	4080	1804	1037	0.133160499646	46.698237	(24.672060000000002, 46.698237)	None	None	None	24.67206
taz_9400	taz	3072	9137	1046	0.11784115013	46.717957	(24.689164, 46.717957)	None	None	None	24.689164
taz_9409	taz	842	5443	13	0.142823473957	46.614915	(24.73479, 46.614915)	None	None	None	24.73479
taz_9408	taz	633	6211	428	0.0725901484798	46.561299	(24.641415, 46.561299)	None	None	None	24.641415
streets_4641	streets	None	None	None	None	None	(24.456013299613105, 46.6155915297466)	None	46.6155915297	24.4560132996	None
streets_4640	streets	None	None	None	None	None	(24.703898485232703, 46.7816809397036)	None	46.7816809397	24.7038984852	None
streets_4643	streets	None	None	None	None	None	(24.808748992115504, 46.813653301652295)	None	46.8136533017	24.8087489921	None
streets_4642	streets	None	None	None	None	None	(24.5741439653438, 46.714851402769206)	None	46.7148514028	24.5741439653	None
streets_4645	streets	None	None	None	None	None	(24.751604980124803, 46.68114529764689)	None	46.6811452976	24.7516049801	None
streets_4644	streets	None	None	None	None	None	(24.750810467679702, 46.681544928471006)	None	46.6815449285	24.7508104677	None
streets_4647	streets	None	None	None	None	None	(24.5362769029109, 46.7189637207542)	None	46.7189637208	24.5362769029	None
streets_2574	streets	None	None	None	None	None	(24.700001795970998, 46.681807779469004)	None	46.6818077795	24.700001796	None
streets_4648	streets	None	None	None	None	None	(24.7193934922646, 46.6962560164583)	None	46.6962560165	24.7193934923	None
taz_9718	taz	40	6347	814	0.150129625265	46.732445	(24.760923000000002, 46.732445)	None	None	None	24.760923
taz_5346	taz	3514	9202	664	0.142823473957	46.651211	(24.740945, 46.651210999999996)	None	None	None	24.740945
streets_2572	streets	None	None	None	None	None	(24.6658626229699, 46.7893111854342)	None	46.7893111854	24.665862623	None
taz_9712	taz	2017	8906	1219	0.424463822767	46.714084	(24.650657, 46.714084)	None	None	None	24.650657
taz_5349	taz	3435	3937	676	0.171812396889	46.659573	(24.73284, 46.659572999999995)	None	None	None	24.73284
taz_13008	taz	211	10352	693	0.198208814518	46.554043	(24.845720999999998, 46.554043)	None	None	None	24.845721
taz_2000	taz	1113	8493	728	0.174876266792	46.727545	(24.789904999999997, 46.727545)	None	None	None	24.789905
taz_2001	taz	1112	5761	728	0.174876266792	46.728555	(24.787909, 46.728555)	None	None	None	24.787909
streets_6866	streets	None	None	None	None	None	(24.815251097966105, 46.670518094878304)	None	46.6705180949	24.815251098	None
streets_6865	streets	None	None	None	None	None	(24.743752789084898, 46.8639043857729)	None	46.8639043858	24.7437527891	None
streets_6863	streets	None	None	None	None	None	(24.6197913414155, 46.7363660277017)	None	46.7363660277	24.6197913414	None
streets_6862	streets	None	None	None	None	None	(24.7100850879212, 46.66966352545239)	None	46.6696635255	24.7100850879	None
taz_2008	taz	3469	4985	33	0.151543719067	46.678247	(24.695111999999998, 46.678247)	None	None	None	24.695112
streets_2578	streets	None	None	None	None	None	(24.7234717498773, 46.6693509731532)	None	46.6693509732	24.7234717499	None
streets_6470	streets	None	None	None	None	None	(24.651950154488503, 46.845062366456204)	None	46.8450623665	24.6519501545	None
streets_6471	streets	None	None	None	None	None	(24.596484106939396, 46.773084766119496)	None	46.7730847661	24.5964841069	None
streets_3030	streets	None	None	None	None	None	(24.6882965436243, 46.7463784403915)	None	46.7463784404	24.6882965436	None
streets_534	streets	None	None	None	None	None	(24.690100863094397, 46.726012146043395)	None	46.726012146	24.6901008631	None
taz_8758	taz	1276	68	133	0.119726608532	46.777256	(24.763339000000002, 46.777256)	None	None	None	24.763339
taz_8759	taz	1275	7846	133	0.129153900542	46.767188	(24.762992999999998, 46.767188)	None	None	None	24.762993
streets_3113	streets	None	None	None	None	None	(24.607752925164103, 46.729368210896595)	None	46.7293682109	24.6077529252	None
taz_8750	taz	3139	1373	856	0.297666745227	46.70203	(24.708333, 46.70203)	None	None	None	24.708333
streets_532	streets	None	None	None	None	None	(24.890898509207503, 46.588927358431796)	None	46.5889273584	24.8908985092	None
taz_8754	taz	1280	7673	132	0.131746405845	46.749622	(24.746122, 46.749621999999995)	None	None	None	24.746122
taz_8755	taz	1279	374	130	0.146830073062	46.764982	(24.759906, 46.764982)	None	None	None	24.759906
taz_8756	taz	1282	4460	132	0.126090030639	46.754559	(24.751723000000002, 46.754559)	None	None	None	24.751723
streets_533	streets	None	None	None	None	None	(24.661878978064898, 46.7020737903495)	None	46.7020737903	24.6618789781	None
streets_10806	streets	None	None	None	None	None	(24.579619785227, 46.60827883194679)	None	46.6082788319	24.5796197852	None
streets_3116	streets	None	None	None	None	None	(24.7440399514627, 46.6295400761029)	None	46.6295400761	24.7440399515	None
streets_531	streets	None	None	None	None	None	(24.880451172048602, 46.659525455549)	None	46.6595254555	24.880451172	None
streets_5512	streets	None	None	None	None	None	(24.6903785894524, 46.6367339925002)	None	46.6367339925	24.6903785895	None
streets_3118	streets	None	None	None	None	None	(24.7323850682319, 46.6651349962813)	None	46.6651349963	24.7323850682	None
streets_5510	streets	None	None	None	None	None	(24.626922698701602, 46.7402012540757)	None	46.7402012541	24.6269226987	None
streets_5511	streets	None	None	None	None	None	(24.8534527582413, 46.667831564440604)	None	46.6678315644	24.8534527582	None
streets_5514	streets	None	None	None	None	None	(24.710322487301603, 46.7482892530046)	None	46.748289253	24.7103224873	None
streets_3119	streets	None	None	None	None	None	(24.664993718029, 46.7340660106108)	None	46.7340660106	24.664993718	None
taz_7485	taz	1656	8612	40	0.0975724723073	46.676133	(24.668579, 46.676133)	None	None	None	24.668579
streets_5518	streets	None	None	None	None	None	(24.9973401991753, 46.5469241051741)	None	46.5469241052	24.9973401992	None
taz_7487	taz	1329	8629	554	0.242988451567	46.629516	(24.915751, 46.629515999999995)	None	None	None	24.915751
taz_7489	taz	1197	5029	697	0.878859297667	46.703479	(24.867494, 46.703478999999994)	None	None	None	24.867494
streets_538	streets	None	None	None	None	None	(24.728534048762103, 46.7781758917751)	None	46.7781758918	24.7285340488	None
taz_7488	taz	1196	1915	398	0.711053499882	46.77975	(24.527504, 46.77975)	None	None	None	24.527504
streets_539	streets	None	None	None	None	None	(24.681046128548303, 46.647753301781904)	None	46.6477533018	24.6810461285	None
streets_3914	streets	None	None	None	None	None	(25.0272512218678, 46.5240428957315)	None	46.5240428957	25.0272512219	None
streets_3915	streets	None	None	None	None	None	(24.742146811982003, 46.5765016381458)	None	46.5765016381	24.742146812	None
streets_3916	streets	None	None	None	None	None	(24.6509707774472, 46.7331887149747)	None	46.733188715	24.6509707774	None
streets_10474	streets	None	None	None	None	None	(24.784140806770502, 46.79012987036321)	None	46.7901298704	24.7841408068	None
streets_10475	streets	None	None	None	None	None	(24.5561234234069, 46.671332844725)	None	46.6713328447	24.5561234234	None
streets_10476	streets	None	None	None	None	None	(24.593075673344696, 46.72037247045979)	None	46.7203724705	24.5930756733	None
taz_6922	taz	3152	3226	852	0.272213056799	46.699972	(24.712685999999998, 46.699971999999995)	None	None	None	24.712686
streets_10472	streets	None	None	None	None	None	(24.7299049341387, 46.5842603601147)	None	46.5842603601	24.7299049341	None
streets_10473	streets	None	None	None	None	None	(24.5950387894483, 46.7247713859539)	None	46.724771386	24.5950387894	None
metro_2698	metro	None	None	None	None	46.770051	(24.678235, 46.770051)	3-17	None	None	24.678235
streets_12908	streets	None	None	None	None	None	(24.644530296583902, 46.7190942611115)	None	46.7190942611	24.6445302966	None
streets_12909	streets	None	None	None	None	None	(24.6108296457556, 46.7687736950924)	None	46.7687736951	24.6108296458	None
streets_12902	streets	None	None	None	None	None	(24.6457851316361, 46.7610282532207)	None	46.7610282532	24.6457851316	None
streets_12903	streets	None	None	None	None	None	(24.714513345179, 46.7658853184733)	None	46.7658853185	24.7145133452	None
streets_12900	streets	None	None	None	None	None	(24.908448804538498, 46.633209039881706)	None	46.6332090399	24.9084488045	None
streets_12901	streets	None	None	None	None	None	(24.7446667341021, 46.6194042337462)	None	46.6194042337	24.7446667341	None
streets_12906	streets	None	None	None	None	None	(24.721987312614, 46.64948940866779)	None	46.6494894087	24.7219873126	None
streets_12907	streets	None	None	None	None	None	(24.643990473994897, 46.7191245326855)	None	46.7191245327	24.643990474	None
streets_12904	streets	None	None	None	None	None	(24.6098257677266, 46.7691089327604)	None	46.7691089328	24.6098257677	None
streets_12905	streets	None	None	None	None	None	(24.6656105756807, 46.718888411466)	None	46.7188884115	24.6656105757	None
taz_1065	taz	3680	10047	1110	0.699269384869	46.641182	(24.591068, 46.641182)	None	None	None	24.591068
taz_1064	taz	4236	1630	666	0.166391703983	46.658227	(24.73369, 46.658227000000004)	None	None	None	24.73369
taz_1067	taz	340	53	558	0.242988451567	46.641199	(24.892649, 46.641199)	None	None	None	24.892649
taz_1066	taz	341	9354	558	0.242988451567	46.645578	(24.891833, 46.645578)	None	None	None	24.891833
taz_1061	taz	2321	6125	1237	0.411265613952	46.720969	(24.642622, 46.720969000000004)	None	None	None	24.642622
taz_1060	taz	2322	920	294	0.473957105821	46.722644	(24.631903, 46.722644)	None	None	None	24.631903
taz_1063	taz	2315	8455	301	0.510959226962	46.730808	(24.635692000000002, 46.730808)	None	None	None	24.635692
taz_1062	taz	2316	8455	1263	0.510959226962	46.730808	(24.635692000000002, 46.730808)	None	None	None	24.635692
streets_10306	streets	None	None	None	None	None	(24.9231827541388, 46.696966458696096)	None	46.6969664587	24.9231827541	None
streets_13504	streets	None	None	None	None	None	(24.6790252362678, 46.7194774426181)	None	46.7194774426	24.6790252363	None
streets_7619	streets	None	None	None	None	None	(24.9926891704787, 47.026481985838004)	None	47.0264819858	24.9926891705	None
streets_7618	streets	None	None	None	None	None	(24.7834200333577, 46.665028620327796)	None	46.6650286203	24.7834200334	None
taz_101	taz	162	10136	426	0.0624558095687	46.504277	(24.61316, 46.504277)	None	None	None	24.61316
streets_7613	streets	None	None	None	None	None	(24.743498842197198, 46.80105618217029)	None	46.8010561822	24.7434988422	None
streets_7612	streets	None	None	None	None	None	(24.639511517228698, 46.7282346206289)	None	46.7282346206	24.6395115172	None
streets_7611	streets	None	None	None	None	None	(24.6308263345925, 46.6718800488239)	None	46.6718800488	24.6308263346	None
streets_7610	streets	None	None	None	None	None	(24.681131380583302, 46.6461547966591)	None	46.6461547967	24.6811313806	None
streets_7617	streets	None	None	None	None	None	(24.786765162529, 46.672930371385405)	None	46.6729303714	24.7867651625	None
streets_7616	streets	None	None	None	None	None	(24.5889796991638, 46.7760838558311)	None	46.7760838558	24.5889796992	None
streets_7614	streets	None	None	None	None	None	(24.6431833636472, 46.82399107410421)	None	46.8239910741	24.6431833636	None
streets_3008	streets	None	None	None	None	None	(24.6052886229787, 46.725580977435996)	None	46.7255809774	24.605288623	None
streets_3009	streets	None	None	None	None	None	(24.675008764588, 46.806081061272295)	None	46.8060810613	24.6750087646	None
streets_248	streets	None	None	None	None	None	(24.7663568008983, 46.799364283253794)	None	46.7993642833	24.7663568009	None
streets_249	streets	None	None	None	None	None	(24.7804074828897, 46.7306309010017)	None	46.730630901	24.7804074829	None
streets_9726	streets	None	None	None	None	None	(24.724664046072398, 46.759529874159995)	None	46.7595298742	24.7246640461	None
streets_3002	streets	None	None	None	None	None	(24.717121036626395, 46.795863357315)	None	46.7958633573	24.7171210366	None
streets_3003	streets	None	None	None	None	None	(24.542256360584503, 46.667917607578204)	None	46.6679176076	24.5422563606	None
streets_3000	streets	None	None	None	None	None	(24.655132595243696, 46.6914363783163)	None	46.6914363783	24.6551325952	None
streets_3006	streets	None	None	None	None	None	(24.706036523733395, 46.6489653942646)	None	46.6489653943	24.7060365237	None
streets_3007	streets	None	None	None	None	None	(24.764272692859503, 46.6578408371475)	None	46.6578408371	24.7642726929	None
streets_3005	streets	None	None	None	None	None	(24.7059837600362, 46.6551921137045)	None	46.6551921137	24.70598376	None
taz_7327	taz	1448	2735	375	0.132689135046	46.829045	(24.67355, 46.829045)	None	None	None	24.67355
taz_7328	taz	2557	433	1109	0.233089794956	46.694296	(24.614617000000003, 46.694296)	None	None	None	24.614617
taz_7329	taz	2558	6043	1108	0.156728729672	46.68636	(24.608268, 46.68636)	None	None	None	24.608268
taz_5696	taz	1292	5656	597	0.234503888758	46.684034	(24.776621, 46.684034000000004)	None	None	None	24.776621
taz_5780	taz	1779	8789	1314	0.28211171341	46.738535	(24.599368, 46.738535)	None	None	None	24.599368
taz_5695	taz	1291	8020	592	0.252180061277	46.691377	(24.803588, 46.691377)	None	None	None	24.803588
taz_5788	taz	2496	6918	1160	0.150365307565	46.704167	(24.650542, 46.704167)	None	None	None	24.650542
streets_14881	streets	None	None	None	None	None	(24.744170195241498, 46.629809956269)	None	46.6298099563	24.7441701952	None
streets_14880	streets	None	None	None	None	None	(24.8034035131075, 46.6293316807313)	None	46.6293316807	24.8034035131	None
streets_14882	streets	None	None	None	None	None	(24.598120187255102, 46.719815601679706)	None	46.7198156017	24.5981201873	None
streets_14885	streets	None	None	None	None	None	(24.8171485173213, 46.7447200843618)	None	46.7447200844	24.8171485173	None
streets_14884	streets	None	None	None	None	None	(24.5516158605596, 46.7601500117591)	None	46.7601500118	24.5516158606	None
streets_14887	streets	None	None	None	None	None	(24.819931159244103, 46.815473062659294)	None	46.8154730627	24.8199311592	None
streets_14886	streets	None	None	None	None	None	(24.6544245068716, 46.7227684803967)	None	46.7227684804	24.6544245069	None
streets_14889	streets	None	None	None	None	None	(24.837495206976598, 46.824609392767)	None	46.8246093928	24.837495207	None
streets_14888	streets	None	None	None	None	None	(24.5974584750058, 46.7300876764265)	None	46.7300876764	24.597458475	None
taz_11093	taz	4182	9376	736	0.294602875324	46.674264	(24.751362, 46.674264)	None	None	None	24.751362
taz_11094	taz	2281	4268	1309	0.569644119727	46.731433	(24.603567, 46.731433)	None	None	None	24.603567
streets_13359	streets	None	None	None	None	None	(24.6692272328043, 46.7007926694061)	None	46.7007926694	24.6692272328	None
taz_11097	taz	971	4421	413	0.687485269856	46.620908	(24.819217000000002, 46.620908)	None	None	None	24.819217
taz_11098	taz	970	9394	462	0.687249587556	46.61036	(24.818146, 46.61036)	None	None	None	24.818146
streets_13355	streets	None	None	None	None	None	(24.7863314695535, 46.74509708425239)	None	46.7450970843	24.7863314696	None
streets_13356	streets	None	None	None	None	None	(24.6209854603927, 46.75135265633221)	None	46.7513526563	24.6209854604	None
streets_13357	streets	None	None	None	None	None	(24.6364038188876, 46.763952687282604)	None	46.7639526873	24.6364038189	None
streets_13350	streets	None	None	None	None	None	(24.605871310597802, 46.722005953056005)	None	46.7220059531	24.6058713106	None
streets_13351	streets	None	None	None	None	None	(24.7469762206382, 46.79849686725429)	None	46.7984968673	24.7469762206	None
streets_13352	streets	None	None	None	None	None	(24.5887260426649, 46.6876583993764)	None	46.6876583994	24.5887260427	None
streets_13353	streets	None	None	None	None	None	(24.907907771992, 46.7086952182004)	None	46.7086952182	24.907907772	None
taz_3786	taz	3388	5540	1035	0.192081074711	46.69291	(24.677709, 46.69291)	None	None	None	24.677709
taz_3787	taz	2545	80	1042	0.0716474192788	46.709629	(24.686708, 46.709629)	None	None	None	24.686708
taz_3785	taz	2917	1112	1192	0.144944614659	46.723536	(24.663381, 46.723535999999996)	None	None	None	24.663381
